response, saddr, daddr, sport, dport, seq, ack, in_cooldown, is_repeat, timestamp
synack, 41.209.81.247, 85.25.0.0, 80, 34069, 1024327680, 2421899664, 0, 0,2013-09-26 16:03:37.468
rst, 196.1.197.19, 85.25.0.0, 80, 35718, 0, 1799102925, 0, 0,2013-09-26 16:03:37.494
rst, 212.0.136.199, 85.25.0.0, 80, 40751, 0, 520452460, 0, 0,2013-09-26 16:03:37.495
rst, 41.67.0.1, 85.25.0.0, 80, 47627, 0, 34057809, 0, 0,2013-09-26 16:03:37.512
rst, 196.1.248.225, 85.25.0.0, 80, 58857, 0, 73185615, 0, 0,2013-09-26 16:03:37.550
synack, 41.209.81.104, 85.25.0.0, 80, 45142, 1940275200, 1527176115, 0, 0,2013-09-26 16:03:37.553
synack, 212.0.139.5, 85.25.0.0, 80, 55696, 1207430224, 1564977477, 0, 0,2013-09-26 16:03:37.555
rst, 196.29.163.17, 85.25.0.0, 80, 41398, 1, 3713291768, 0, 0,2013-09-26 16:03:37.572
rst, 196.29.186.63, 85.25.0.0, 80, 35519, 0, 125578859, 0, 0,2013-09-26 16:03:37.573
rst, 212.0.137.129, 85.25.0.0, 80, 53783, 0, 1864586992, 0, 0,2013-09-26 16:03:37.598
synack, 41.202.166.94, 85.25.0.0, 80, 33105, 121457645, 1220805245, 0, 0,2013-09-26 16:03:37.608
synack, 41.209.77.20, 85.25.0.0, 80, 39620, 2407566108, 4146955744, 0, 0,2013-09-26 16:03:37.610
rst, 196.29.185.87, 85.25.0.0, 80, 36628, 0, 237721608, 0, 0,2013-09-26 16:03:37.611
rst, 196.1.240.39, 85.25.0.0, 80, 54068, 0, 2008089093, 0, 0,2013-09-26 16:03:37.626
rst, 196.29.161.18, 85.25.0.0, 80, 32776, 0, 811280954, 0, 0,2013-09-26 16:03:37.630
synack, 41.209.112.144, 85.25.0.0, 80, 52231, 3790258176, 3955377011, 0, 0,2013-09-26 16:03:37.667
rst, 41.223.201.85, 85.25.0.0, 80, 37809, 0, 2377724686, 0, 0,2013-09-26 16:03:37.732
rst, 197.254.212.101, 85.25.0.0, 80, 43432, 0, 2249052697, 0, 0,2013-09-26 16:03:37.744
synack, 41.209.70.74, 85.25.0.0, 80, 38863, 2828173312, 3145799328, 0, 0,2013-09-26 16:03:37.755
synack, 41.209.72.130, 85.25.0.0, 80, 34097, 4151369728, 4104428108, 0, 0,2013-09-26 16:03:37.798
synack, 41.209.119.103, 85.25.0.0, 80, 36624, 291209216, 2543387670, 0, 0,2013-09-26 16:03:37.823
rst, 196.29.168.70, 85.25.0.0, 80, 55178, 0, 4162844608, 0, 0,2013-09-26 16:03:37.862
synack, 41.209.70.204, 85.25.0.0, 80, 34077, 1800888320, 3467995314, 0, 0,2013-09-26 16:03:37.863
synack, 41.209.69.88, 85.25.0.0, 80, 48384, 3890118656, 2751170531, 0, 0,2013-09-26 16:03:37.891
rst, 196.1.198.231, 85.25.0.0, 80, 51792, 0, 1847219600, 0, 0,2013-09-26 16:03:37.899
synack, 41.209.81.93, 85.25.0.0, 80, 54138, 19849216, 2738416184, 0, 0,2013-09-26 16:03:37.900
rst, 197.254.212.55, 85.25.0.0, 80, 54561, 0, 2903014990, 0, 0,2013-09-26 16:03:37.903
synack, 41.67.44.15, 85.25.0.0, 80, 33701, 2799655562, 3395276735, 0, 0,2013-09-26 16:03:37.905
synack, 196.202.152.146, 85.25.0.0, 80, 40437, 12906791, 414917107, 0, 0,2013-09-26 16:03:37.924
rst, 212.0.130.65, 85.25.0.0, 80, 46979, 0, 324894179, 0, 0,2013-09-26 16:03:37.974
rst, 196.202.139.61, 85.25.0.0, 80, 55421, 0, 774358976, 0, 0,2013-09-26 16:03:37.979
synack, 41.209.81.11, 85.25.0.0, 80, 53150, 3714826240, 545296712, 0, 0,2013-09-26 16:03:37.982
synack, 41.209.120.126, 85.25.0.0, 80, 51751, 1146494976, 688015674, 0, 0,2013-09-26 16:03:37.992
synack, 41.209.64.224, 85.25.0.0, 80, 34512, 3693379584, 1021943196, 0, 0,2013-09-26 16:03:37.993
rst, 196.202.137.27, 85.25.0.0, 80, 58805, 0, 2995927360, 0, 0,2013-09-26 16:03:38.017
synack, 41.202.166.50, 85.25.0.0, 80, 35275, 3242908120, 523995736, 0, 0,2013-09-26 16:03:38.042
rst, 196.1.198.41, 85.25.0.0, 80, 38934, 0, 52485615, 0, 0,2013-09-26 16:03:38.056
rst, 197.254.213.145, 85.25.0.0, 80, 55088, 0, 393167607, 0, 0,2013-09-26 16:03:38.064
rst, 196.202.134.171, 85.25.0.0, 80, 36152, 0, 2606040535, 0, 0,2013-09-26 16:03:38.074
synack, 41.209.113.63, 85.25.0.0, 80, 35381, 2967871488, 2220737534, 0, 0,2013-09-26 16:03:38.083
synack, 41.209.80.193, 85.25.0.0, 80, 55647, 3862061056, 4240456057, 0, 0,2013-09-26 16:03:38.105
