response, saddr, daddr, sport, dport, seq, ack, in_cooldown, is_repeat, timestamp
synack, 41.67.0.47, 85.25.0.0, 80, 50507, 3648466484, 3667379015, 0, 0,2013-09-26 13:48:37.257
rst, 196.202.139.229, 85.25.0.0, 80, 34604, 0, 1004585148, 0, 0,2013-09-26 13:48:37.277
synack, 41.67.11.2, 85.25.0.0, 80, 38796, 2411444842, 1336326902, 0, 0,2013-09-26 13:48:37.324
rst, 196.29.161.57, 85.25.0.0, 80, 41979, 0, 2445766865, 0, 0,2013-09-26 13:48:37.329
synack, 41.209.121.157, 85.25.0.0, 80, 54637, 1127964672, 270595111, 0, 0,2013-09-26 13:48:37.330
rst, 196.29.186.137, 85.25.0.0, 80, 33574, 0, 1758589954, 0, 0,2013-09-26 13:48:37.333
rst, 196.29.178.15, 85.25.0.0, 80, 51565, 0, 3207119377, 0, 0,2013-09-26 13:48:37.345
rst, 212.0.145.140, 85.25.0.0, 80, 36021, 0, 437161206, 0, 0,2013-09-26 13:48:37.350
synack, 41.202.168.5, 85.25.0.0, 80, 50285, 2350569025, 2007295298, 0, 0,2013-09-26 13:48:37.372
rst, 212.0.148.99, 85.25.0.0, 80, 55773, 0, 365251945, 0, 0,2013-09-26 13:48:37.379
rst, 196.1.240.230, 85.25.0.0, 80, 34916, 0, 3548107758, 0, 0,2013-09-26 13:48:37.400
rst, 197.254.213.236, 85.25.0.0, 80, 38107, 0, 1458358930, 0, 0,2013-09-26 13:48:37.410
synack, 41.209.73.35, 85.25.0.0, 80, 57553, 3732054016, 2669338909, 0, 0,2013-09-26 13:48:37.413
synack, 41.209.74.45, 85.25.0.0, 80, 41381, 131448832, 3549027838, 0, 0,2013-09-26 13:48:37.417
rst, 196.1.197.219, 85.25.0.0, 80, 53144, 0, 4222417091, 0, 0,2013-09-26 13:48:37.418
synack, 41.209.70.206, 85.25.0.0, 80, 34584, 3843473408, 5648059, 0, 0,2013-09-26 13:48:37.424
rst, 196.29.163.71, 85.25.0.0, 80, 39824, 1, 2298508742, 0, 0,2013-09-26 13:48:37.426
synack, 41.209.73.189, 85.25.0.0, 80, 42831, 1106911232, 1139696835, 0, 0,2013-09-26 13:48:37.429
synack, 41.202.168.19, 85.25.0.0, 80, 56142, 2381314989, 2067357223, 0, 0,2013-09-26 13:48:37.442
synack, 41.209.117.100, 85.25.0.0, 80, 51532, 1999511552, 451592696, 0, 0,2013-09-26 13:48:37.520
rst, 41.202.161.79, 85.25.0.0, 80, 56168, 0, 3730923451, 0, 0,2013-09-26 13:48:37.523
rst, 41.223.200.115, 85.25.0.0, 80, 44640, 0, 1245317266, 0, 0,2013-09-26 13:48:37.534
synack, 196.29.168.46, 85.25.0.0, 80, 50395, 1678152357, 1981183648, 0, 0,2013-09-26 13:48:37.535
synack, 41.67.11.3, 85.25.0.0, 80, 40149, 3627794720, 2754749517, 0, 0,2013-09-26 13:48:37.558
rst, 196.29.178.6, 85.25.0.0, 80, 49667, 0, 128092275, 0, 0,2013-09-26 13:48:37.562
synack, 41.209.70.42, 85.25.0.0, 80, 57571, 1217224704, 1543150698, 0, 0,2013-09-26 13:48:37.584
synack, 197.254.241.166, 85.25.0.0, 80, 53482, 1340823478, 1346926481, 0, 0,2013-09-26 13:48:37.590
rst, 196.202.152.155, 85.25.0.0, 80, 43080, 0, 2524337637, 0, 0,2013-09-26 13:48:37.598
synack, 41.209.72.52, 85.25.0.0, 80, 48898, 1167990784, 3386554647, 0, 0,2013-09-26 13:48:37.632
synack, 41.67.20.194, 85.25.0.0, 80, 59791, 2520118988, 2079767376, 0, 0,2013-09-26 13:48:37.634
synack, 41.209.68.189, 85.25.0.0, 80, 36815, 52781056, 1674679979, 0, 0,2013-09-26 13:48:37.641
rst, 196.29.185.11, 85.25.0.0, 80, 39360, 0, 3947485166, 0, 0,2013-09-26 13:48:37.648
rst, 196.29.168.17, 85.25.0.0, 80, 60737, 0, 1246058059, 0, 0,2013-09-26 13:48:37.678
synack, 41.209.120.88, 85.25.0.0, 80, 60658, 3179241472, 3252081707, 0, 0,2013-09-26 13:48:37.681
synack, 41.202.160.106, 85.25.0.0, 80, 56361, 621461214, 2261354453, 0, 0,2013-09-26 13:48:37.705
synack, 41.209.69.94, 85.25.0.0, 80, 50369, 2566651904, 900166094, 0, 0,2013-09-26 13:48:37.706
rst, 212.0.140.218, 85.25.0.0, 80, 53596, 0, 475181258, 0, 0,2013-09-26 13:48:37.711
rst, 196.1.211.39, 85.25.0.0, 80, 45109, 0, 387928978, 0, 0,2013-09-26 13:48:37.717
synack, 41.209.80.75, 85.25.0.0, 80, 39628, 2497232896, 52250259, 0, 0,2013-09-26 13:48:37.721
rst, 197.254.247.150, 85.25.0.0, 80, 53729, 0, 1387780344, 0, 0,2013-09-26 13:48:37.725
synack, 41.202.168.46, 85.25.0.0, 80, 40831, 3363025072, 3412964940, 0, 0,2013-09-26 13:48:37.729
rst, 196.202.152.41, 85.25.0.0, 80, 50634, 0, 4221200034, 0, 0,2013-09-26 13:48:37.737
rst, 212.0.133.17, 85.25.0.0, 80, 34007, 0, 1399800777, 0, 0,2013-09-26 13:48:37.740
rst, 196.202.134.247, 85.25.0.0, 80, 46502, 0, 1700144828, 0, 0,2013-09-26 13:48:37.742
rst, 212.0.137.209, 85.25.0.0, 80, 42961, 0, 4229944440, 0, 0,2013-09-26 13:48:37.743
synack, 41.209.124.43, 85.25.0.0, 80, 52906, 4156678144, 2535599054, 0, 0,2013-09-26 13:48:37.753
synack, 41.209.69.167, 85.25.0.0, 80, 47124, 3983908864, 976475708, 0, 0,2013-09-26 13:48:37.759
rst, 196.29.163.253, 85.25.0.0, 80, 42389, 1, 917840984, 0, 0,2013-09-26 13:48:37.769
synack, 41.209.118.71, 85.25.0.0, 80, 36782, 13631488, 2731469796, 0, 0,2013-09-26 13:48:37.777
synack, 41.209.70.179, 85.25.0.0, 80, 34372, 1302937600, 4214663012, 0, 0,2013-09-26 13:48:37.787
synack, 41.209.121.60, 85.25.0.0, 80, 33363, 430374912, 3896869619, 0, 0,2013-09-26 13:48:37.789
synack, 41.202.162.174, 85.25.0.0, 80, 36948, 88821953, 3441460105, 0, 0,2013-09-26 13:48:37.793
rst, 196.1.197.243, 85.25.0.0, 80, 47126, 0, 3398184944, 0, 0,2013-09-26 13:48:37.798
synack, 196.1.198.213, 85.25.0.0, 80, 45632, 751357838, 185917222, 0, 0,2013-09-26 13:48:37.836
synack, 41.209.119.179, 85.25.0.0, 80, 46153, 2346082304, 796599575, 0, 0,2013-09-26 13:48:37.838
