response, saddr, daddr, sport, dport, seq, ack, in_cooldown, is_repeat, timestamp
unreach, 196.29.175.18, 85.25.0.0, 769, 64766, 0, 1157627944, 0, 0,2013-09-26 14:05:23.705
echoreply, 196.1.248.33, 85.25.0.0, 0, 28564, 2422931456, 0, 0, 0,2013-09-26 14:05:23.707
timxceed, 196.29.164.41, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:05:23.726
echoreply, 41.209.118.173, 85.25.0.0, 0, 4134, 4023975936, 0, 0, 0,2013-09-26 14:05:23.742
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 14:05:23.795
echoreply, 41.209.117.158, 85.25.0.0, 0, 61483, 265551872, 0, 0, 0,2013-09-26 14:05:23.798
echoreply, 41.209.113.45, 85.25.0.0, 0, 59485, 396492800, 0, 0, 0,2013-09-26 14:05:23.801
echoreply, 196.1.240.42, 85.25.0.0, 0, 12224, 3493789696, 0, 0, 0,2013-09-26 14:05:23.802
echoreply, 41.67.44.4, 85.25.0.0, 0, 48019, 1147928576, 0, 0, 0,2013-09-26 14:05:23.803
echoreply, 41.209.112.78, 85.25.0.0, 0, 24326, 2700673024, 0, 0, 0,2013-09-26 14:05:23.806
echoreply, 196.1.219.164, 85.25.0.0, 0, 50019, 1016856576, 0, 0, 0,2013-09-26 14:05:23.808
echoreply, 41.209.118.125, 85.25.0.0, 0, 55336, 668401664, 0, 0, 0,2013-09-26 14:05:23.809
timxceed, 41.67.52.1, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:05:23.809
unreach, 151.248.98.142, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 14:05:23.815
timxceed, 41.67.52.1, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:05:23.820
echoreply, 196.1.197.217, 85.25.0.0, 0, 42968, 1478950912, 0, 0, 0,2013-09-26 14:05:23.826
unreach, 151.248.98.142, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 14:05:23.829
