response, saddr, daddr, sport, dport, seq, ack, in_cooldown, is_repeat, timestamp
synack, 41.209.124.5, 85.25.0.0, 23, 40050, 3689234432, 1373863467, 0, 0,2013-09-26 12:00:02.128
synack, 196.29.164.42, 85.25.0.0, 23, 43053, 1835839897, 1519056849, 0, 0,2013-09-26 12:00:02.138
synack, 41.209.121.217, 85.25.0.0, 23, 50297, 3473022976, 3517089521, 0, 0,2013-09-26 12:00:02.150
synack, 196.1.211.233, 85.25.0.0, 23, 40904, 1352446333, 4283812230, 0, 0,2013-09-26 12:00:02.154
rst, 196.29.167.41, 85.25.0.0, 23, 38164, 0, 2007134384, 0, 0,2013-09-26 12:00:02.155
synack, 41.209.112.100, 85.25.0.0, 23, 44226, 1379680256, 1381294330, 0, 0,2013-09-26 12:00:02.168
synack, 41.209.114.125, 85.25.0.0, 23, 37152, 1681530880, 2692698874, 0, 0,2013-09-26 12:00:02.169
rst, 197.254.213.21, 85.25.0.0, 23, 39907, 0, 94849815, 0, 0,2013-09-26 12:00:02.172
synack, 196.1.197.242, 85.25.0.0, 23, 36518, 2368616496, 832139186, 0, 0,2013-09-26 12:00:02.181
synack, 212.0.146.252, 85.25.0.0, 23, 36424, 1546467724, 1619429387, 0, 0,2013-09-26 12:00:02.186
synack, 41.209.124.251, 85.25.0.0, 23, 52621, 689233920, 3710735023, 0, 0,2013-09-26 12:00:02.191
synack, 41.209.72.79, 85.25.0.0, 23, 44694, 1161416726, 2642547130, 0, 0,2013-09-26 12:00:02.204
rst, 196.29.167.25, 85.25.0.0, 23, 52684, 0, 276749364, 0, 0,2013-09-26 12:00:02.208
synack, 41.209.72.27, 85.25.0.0, 23, 49994, 309903360, 853805736, 0, 0,2013-09-26 12:00:02.209
synack, 41.209.70.144, 85.25.0.0, 23, 54863, 1294032896, 3505851115, 0, 0,2013-09-26 12:00:02.211
synack, 212.0.139.165, 85.25.0.0, 23, 48241, 2618466318, 197328613, 0, 0,2013-09-26 12:00:02.236
rst, 196.29.163.108, 85.25.0.0, 23, 38872, 1, 672229674, 0, 0,2013-09-26 12:00:02.275
synack, 212.0.136.14, 85.25.0.0, 23, 47948, 4110144023, 3127111094, 0, 0,2013-09-26 12:00:02.280
synack, 41.209.121.101, 85.25.0.0, 23, 38101, 725524480, 3432198583, 0, 0,2013-09-26 12:00:02.286
synack, 41.209.121.226, 85.25.0.0, 23, 55636, 1400324096, 2408192442, 0, 0,2013-09-26 12:00:02.331
synack, 41.209.70.78, 85.25.0.0, 23, 40964, 1887059968, 3140429834, 0, 0,2013-09-26 12:00:02.340
synack, 41.209.120.5, 85.25.0.0, 23, 41166, 2607792128, 738878974, 0, 0,2013-09-26 12:00:02.341
synack, 41.209.124.109, 85.25.0.0, 23, 37680, 354058240, 2884557314, 0, 0,2013-09-26 12:00:02.348
synack, 41.209.117.70, 85.25.0.0, 23, 53045, 4242890752, 1690653376, 0, 0,2013-09-26 12:00:02.348
synack, 41.209.69.198, 85.25.0.0, 23, 44522, 3432849408, 3367707683, 0, 0,2013-09-26 12:00:02.365
rst, 196.29.182.25, 85.25.0.0, 23, 55300, 0, 2143345925, 0, 0,2013-09-26 12:00:02.388
rst, 197.254.212.220, 85.25.0.0, 23, 51459, 0, 3188407184, 0, 0,2013-09-26 12:00:02.408
rst, 196.29.185.225, 85.25.0.0, 23, 40146, 0, 343339058, 0, 0,2013-09-26 12:00:02.423
synack, 41.209.112.162, 85.25.0.0, 23, 32863, 2709561344, 3198796673, 0, 0,2013-09-26 12:00:02.432
synack, 41.209.81.79, 85.25.0.0, 23, 35698, 591740928, 2087003400, 0, 0,2013-09-26 12:00:02.456
rst, 196.29.179.97, 85.25.0.0, 23, 48885, 0, 2552249377, 0, 0,2013-09-26 12:00:02.469
