response, saddr, daddr, sport, dport, seq, ack, in_cooldown, is_repeat, timestamp
rst, 196.202.139.77, 85.25.0.0, 53, 54942, 0, 2034282485, 0, 0,2013-09-26 15:31:49.804
rst, 196.29.167.87, 85.25.0.0, 53, 60453, 0, 3269988602, 0, 0,2013-09-26 15:31:49.851
rst, 196.1.196.151, 85.25.0.0, 53, 43103, 0, 3065942753, 0, 0,2013-09-26 15:31:49.937
rst, 212.0.141.119, 85.25.0.0, 53, 53765, 0, 42712639, 0, 0,2013-09-26 15:31:49.972
rst, 196.1.196.26, 85.25.0.0, 53, 50422, 0, 1123897700, 0, 0,2013-09-26 15:31:50.045
rst, 196.1.197.23, 85.25.0.0, 53, 35944, 0, 2996476585, 0, 0,2013-09-26 15:31:50.057
rst, 196.29.163.40, 85.25.0.0, 53, 48354, 1, 3539324204, 0, 0,2013-09-26 15:31:50.059
rst, 196.29.186.67, 85.25.0.0, 53, 36448, 0, 1345954911, 0, 0,2013-09-26 15:31:50.079
rst, 212.0.139.24, 85.25.0.0, 53, 33721, 0, 4230497969, 0, 0,2013-09-26 15:31:50.125
rst, 196.29.163.83, 85.25.0.0, 53, 38785, 1, 2254640038, 0, 0,2013-09-26 15:31:50.136
rst, 197.254.212.218, 85.25.0.0, 53, 46901, 0, 1291343141, 0, 0,2013-09-26 15:31:50.142
rst, 196.1.240.253, 85.25.0.0, 53, 36662, 0, 2448327046, 0, 0,2013-09-26 15:31:50.146
rst, 41.202.166.179, 85.25.0.0, 53, 55378, 0, 2920622465, 0, 0,2013-09-26 15:31:50.161
rst, 41.209.118.9, 85.25.0.0, 53, 38952, 0, 598077722, 0, 0,2013-09-26 15:31:50.168
rst, 196.1.198.158, 85.25.0.0, 53, 57194, 0, 884226441, 0, 0,2013-09-26 15:31:50.170
rst, 196.202.152.91, 85.25.0.0, 53, 53190, 0, 2512942960, 0, 0,2013-09-26 15:31:50.175
rst, 41.202.161.53, 85.25.0.0, 53, 58871, 0, 1329032203, 0, 0,2013-09-26 15:31:50.216
rst, 41.67.44.12, 85.25.0.0, 53, 46641, 0, 857222583, 0, 0,2013-09-26 15:31:50.217
rst, 196.29.187.217, 85.25.0.0, 53, 42349, 0, 3600987335, 0, 0,2013-09-26 15:31:50.293
rst, 212.0.137.41, 85.25.0.0, 53, 48451, 0, 569504997, 0, 0,2013-09-26 15:31:50.298
rst, 196.202.155.211, 85.25.0.0, 53, 47156, 0, 3748638488, 0, 0,2013-09-26 15:31:50.303
rst, 41.209.69.63, 85.25.0.0, 53, 50748, 0, 3038858905, 0, 0,2013-09-26 15:31:50.309
rst, 41.67.1.21, 85.25.0.0, 53, 46138, 0, 2305725687, 0, 0,2013-09-26 15:31:50.323
