response, saddr, daddr, sport, dport, seq, ack, in_cooldown, is_repeat, timestamp
echoreply, 196.202.139.26, 85.25.0.0, 0, 63911, 106430464, 0, 0, 0,2013-09-26 14:50:24.688
unreach, 196.29.175.18, 85.25.0.0, 769, 64766, 0, 1157627944, 0, 0,2013-09-26 14:50:24.747
echoreply, 197.254.213.3, 85.25.0.0, 0, 54162, 745340928, 0, 0, 0,2013-09-26 14:50:24.750
echoreply, 41.209.70.149, 85.25.0.0, 0, 19239, 3034054656, 0, 0, 0,2013-09-26 14:50:24.764
unreach, 196.1.197.234, 85.25.0.0, 769, 64766, 0, 1157627944, 0, 0,2013-09-26 14:50:24.774
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 14:50:24.776
timxceed, 41.67.59.6, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:24.783
echoreply, 41.209.117.130, 85.25.0.0, 0, 28229, 2444886016, 0, 0, 0,2013-09-26 14:50:24.796
echoreply, 212.0.138.152, 85.25.0.0, 0, 5962, 3904176128, 0, 0, 0,2013-09-26 14:50:24.808
echoreply, 41.209.119.76, 85.25.0.0, 0, 51211, 938737664, 0, 0, 0,2013-09-26 14:50:24.810
echoreply, 196.1.197.15, 85.25.0.0, 0, 14348, 3354591232, 0, 0, 0,2013-09-26 14:50:24.824
echoreply, 41.209.124.210, 85.25.0.0, 0, 3215, 4084203520, 0, 0, 0,2013-09-26 14:50:24.843
timxceed, 41.67.52.2, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:24.845
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 14:50:24.859
echoreply, 197.254.212.223, 85.25.0.0, 0, 23438, 2758868992, 0, 0, 0,2013-09-26 14:50:24.913
echoreply, 196.202.134.41, 85.25.0.0, 0, 48400, 1122959360, 0, 0, 0,2013-09-26 14:50:24.914
echoreply, 41.209.73.215, 85.25.0.0, 0, 8442, 3741646848, 0, 0, 0,2013-09-26 14:50:24.914
unreach, 196.202.153.242, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 14:50:24.915
unreach, 196.32.209.114, 85.25.0.0, 769, 64766, 0, 1157627944, 0, 0,2013-09-26 14:50:24.915
timxceed, 41.67.20.66, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:24.916
echoreply, 196.1.210.227, 85.25.0.0, 0, 12138, 3499425792, 0, 0, 0,2013-09-26 14:50:24.916
timxceed, 41.67.17.9, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:24.917
echoreply, 197.254.213.233, 85.25.0.0, 0, 60370, 338493440, 0, 0, 0,2013-09-26 14:50:24.917
echoreply, 41.209.112.74, 85.25.0.0, 0, 11616, 3533635584, 0, 0, 0,2013-09-26 14:50:24.918
echoreply, 196.202.155.249, 85.25.0.0, 0, 34973, 2002911232, 0, 0, 0,2013-09-26 14:50:24.918
echoreply, 41.209.119.168, 85.25.0.0, 0, 15218, 3297574912, 0, 0, 0,2013-09-26 14:50:24.925
echoreply, 196.29.176.70, 85.25.0.0, 0, 26414, 2563833856, 0, 0, 0,2013-09-26 14:50:24.930
timxceed, 41.67.20.66, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:24.932
echoreply, 41.209.81.108, 85.25.0.0, 0, 22945, 2791178240, 0, 0, 0,2013-09-26 14:50:24.933
echoreply, 197.254.212.13, 85.25.0.0, 0, 55903, 631242752, 0, 0, 0,2013-09-26 14:50:24.956
timxceed, 212.0.158.133, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:24.957
echoreply, 196.1.197.201, 85.25.0.0, 0, 30780, 2277703680, 0, 0, 0,2013-09-26 14:50:24.958
echoreply, 41.209.80.239, 85.25.0.0, 0, 43556, 1440415744, 0, 0, 0,2013-09-26 14:50:24.959
unreach, 196.202.153.242, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 14:50:24.968
echoreply, 41.209.80.224, 85.25.0.0, 0, 309, 4274651136, 0, 0, 0,2013-09-26 14:50:24.981
echoreply, 41.218.45.223, 85.25.0.0, 0, 18356, 3091922944, 0, 0, 0,2013-09-26 14:50:24.990
echoreply, 41.209.113.23, 85.25.0.0, 0, 2664, 4120313856, 0, 0, 0,2013-09-26 14:50:24.995
unreach, 196.202.139.86, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 14:50:25.000
echoreply, 197.254.212.15, 85.25.0.0, 0, 7682, 3791454208, 0, 0, 0,2013-09-26 14:50:25.002
timxceed, 41.67.20.66, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:25.022
timxceed, 41.67.52.2, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:25.027
echoreply, 197.254.255.106, 85.25.0.0, 0, 50734, 969998336, 0, 0, 0,2013-09-26 14:50:25.032
unreach, 196.202.139.98, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 14:50:25.034
timxceed, 41.67.17.9, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:25.042
echoreply, 212.0.140.138, 85.25.0.0, 0, 53641, 779485184, 0, 0, 0,2013-09-26 14:50:25.043
timxceed, 41.67.59.5, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:25.054
echoreply, 41.209.124.22, 85.25.0.0, 0, 15378, 3287089152, 0, 0, 0,2013-09-26 14:50:25.055
echoreply, 196.1.198.217, 85.25.0.0, 0, 25846, 2601058304, 0, 0, 0,2013-09-26 14:50:25.057
unreach, 196.202.153.242, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 14:50:25.063
echoreply, 196.202.154.14, 85.25.0.0, 0, 49149, 1073872896, 0, 0, 0,2013-09-26 14:50:25.072
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 14:50:25.096
echoreply, 196.202.152.125, 85.25.0.0, 0, 23302, 2767781888, 0, 0, 0,2013-09-26 14:50:25.103
echoreply, 196.29.186.94, 85.25.0.0, 0, 39125, 1730805760, 0, 0, 0,2013-09-26 14:50:25.111
echoreply, 41.209.74.153, 85.25.0.0, 0, 64379, 75759616, 0, 0, 0,2013-09-26 14:50:25.117
echoreply, 197.254.251.218, 85.25.0.0, 0, 50620, 977469440, 0, 0, 0,2013-09-26 14:50:25.120
timxceed, 41.67.59.6, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:25.133
echoreply, 41.209.119.136, 85.25.0.0, 0, 2159, 4153409536, 0, 0, 0,2013-09-26 14:50:25.156
unreach, 196.202.153.242, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 14:50:25.157
echoreply, 41.209.70.165, 85.25.0.0, 0, 36871, 1878523904, 0, 0, 0,2013-09-26 14:50:25.167
unreach, 196.202.139.86, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 14:50:25.172
timxceed, 196.29.164.41, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:25.187
timxceed, 196.29.164.41, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:25.187
echoreply, 196.1.197.3, 85.25.0.0, 0, 12340, 3486187520, 0, 0, 0,2013-09-26 14:50:25.187
timxceed, 196.29.168.29, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:25.194
echoreply, 41.78.111.13, 85.25.0.0, 0, 10652, 3596812288, 0, 0, 0,2013-09-26 14:50:25.197
echoreply, 41.209.118.205, 85.25.0.0, 0, 8554, 3734306816, 0, 0, 0,2013-09-26 14:50:25.198
echoreply, 41.209.81.22, 85.25.0.0, 0, 38664, 1761017856, 0, 0, 0,2013-09-26 14:50:25.212
echoreply, 41.209.73.114, 85.25.0.0, 0, 60875, 305397760, 0, 0, 0,2013-09-26 14:50:25.222
timxceed, 41.67.17.9, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:25.263
echoreply, 41.67.39.45, 85.25.0.0, 0, 45775, 1294991360, 0, 0, 0,2013-09-26 14:50:25.263
unreach, 196.202.139.98, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 14:50:25.275
echoreply, 41.209.69.58, 85.25.0.0, 0, 47965, 1151467520, 0, 0, 0,2013-09-26 14:50:25.280
timxceed, 41.67.17.9, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:25.298
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 14:50:25.314
echoreply, 196.1.228.153, 85.25.0.0, 0, 31676, 2218983424, 0, 0, 0,2013-09-26 14:50:25.331
unreach, 196.202.153.242, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 14:50:25.334
timxceed, 196.202.152.110, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:25.339
echoreply, 41.209.80.108, 85.25.0.0, 0, 20516, 2950365184, 0, 0, 0,2013-09-26 14:50:25.344
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 14:50:25.349
echoreply, 196.29.168.107, 85.25.0.0, 0, 57003, 559153152, 0, 0, 0,2013-09-26 14:50:25.350
echoreply, 196.29.167.167, 85.25.0.0, 0, 7116, 3828547584, 0, 0, 0,2013-09-26 14:50:25.350
timxceed, 41.67.52.2, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:25.353
timxceed, 196.29.168.98, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:25.355
unreach, 196.202.139.98, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 14:50:25.388
timxceed, 212.0.158.133, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:25.390
echoreply, 197.254.213.253, 85.25.0.0, 0, 29407, 2367684608, 0, 0, 0,2013-09-26 14:50:25.391
timxceed, 41.67.52.2, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:25.392
timxceed, 196.29.164.41, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:25.404
echoreply, 41.209.112.241, 85.25.0.0, 0, 7513, 3802529792, 0, 0, 0,2013-09-26 14:50:25.411
echoreply, 212.0.146.217, 85.25.0.0, 0, 59130, 419758080, 0, 0, 0,2013-09-26 14:50:25.412
echoreply, 41.67.10.41, 85.25.0.0, 0, 48902, 1090060288, 0, 0, 0,2013-09-26 14:50:25.428
unreach, 196.29.175.18, 85.25.0.0, 769, 64766, 0, 1157627944, 0, 0,2013-09-26 14:50:25.439
echoreply, 197.254.212.192, 85.25.0.0, 0, 16690, 3201105920, 0, 0, 0,2013-09-26 14:50:25.446
echoreply, 197.254.212.154, 85.25.0.0, 0, 29212, 2380464128, 0, 0, 0,2013-09-26 14:50:25.457
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 14:50:25.461
unreach, 196.202.139.98, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 14:50:25.466
timxceed, 41.223.202.177, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:25.467
echoreply, 41.218.32.239, 85.25.0.0, 0, 29597, 2355232768, 0, 0, 0,2013-09-26 14:50:25.470
echoreply, 196.1.240.27, 85.25.0.0, 0, 33286, 2113470464, 0, 0, 0,2013-09-26 14:50:25.510
timxceed, 196.29.164.41, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:25.513
timxceed, 41.67.17.9, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:25.522
echoreply, 196.1.196.69, 85.25.0.0, 0, 29663, 2350907392, 0, 0, 0,2013-09-26 14:50:25.525
timxceed, 196.29.164.41, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:25.547
echoreply, 212.0.131.41, 85.25.0.0, 0, 63036, 163774464, 0, 0, 0,2013-09-26 14:50:25.560
unreach, 196.202.139.86, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 14:50:25.562
timxceed, 196.29.168.29, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:25.566
unreach, 196.202.139.98, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 14:50:25.566
echoreply, 41.218.34.231, 85.25.0.0, 0, 31646, 2220949504, 0, 0, 0,2013-09-26 14:50:25.568
unreach, 196.202.139.86, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 14:50:25.579
echoreply, 41.223.160.90, 85.25.0.0, 0, 39059, 1735131136, 0, 0, 0,2013-09-26 14:50:25.588
echoreply, 196.1.224.73, 85.25.0.0, 0, 18584, 3076980736, 0, 0, 0,2013-09-26 14:50:25.589
echoreply, 41.218.32.140, 85.25.0.0, 0, 7712, 3789488128, 0, 0, 0,2013-09-26 14:50:25.595
unreach, 196.202.153.242, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 14:50:25.606
echoreply, 212.0.136.157, 85.25.0.0, 0, 58785, 442368000, 0, 0, 0,2013-09-26 14:50:25.616
timxceed, 41.67.52.2, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:25.624
unreach, 196.202.139.98, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 14:50:25.628
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 14:50:25.631
timxceed, 41.67.20.66, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:25.640
unreach, 196.32.209.114, 85.25.0.0, 769, 64766, 0, 1157627944, 0, 0,2013-09-26 14:50:25.651
timxceed, 196.29.168.98, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:25.659
echoreply, 41.209.70.92, 85.25.0.0, 0, 17644, 3138584576, 0, 0, 0,2013-09-26 14:50:25.669
unreach, 196.202.139.86, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 14:50:25.675
unreach, 196.202.139.86, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 14:50:25.675
echoreply, 196.202.152.209, 85.25.0.0, 0, 37151, 1860173824, 0, 0, 0,2013-09-26 14:50:25.680
echoreply, 212.0.138.127, 85.25.0.0, 0, 46952, 1217855488, 0, 0, 0,2013-09-26 14:50:25.682
echoreply, 196.29.190.130, 85.25.0.0, 0, 34732, 2018705408, 0, 0, 0,2013-09-26 14:50:25.682
echoreply, 41.209.120.225, 85.25.0.0, 0, 12607, 3468689408, 0, 0, 0,2013-09-26 14:50:25.683
timxceed, 41.67.52.1, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:25.685
echoreply, 41.67.53.11, 85.25.0.0, 0, 5033, 3965059072, 0, 0, 0,2013-09-26 14:50:25.690
timxceed, 41.67.59.6, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:25.696
echoreply, 212.0.131.19, 85.25.0.0, 0, 15793, 3259891712, 0, 0, 0,2013-09-26 14:50:25.711
timxceed, 41.67.52.1, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:25.716
echoreply, 197.254.213.112, 85.25.0.0, 0, 51415, 925368320, 0, 0, 0,2013-09-26 14:50:25.731
echoreply, 196.202.132.119, 85.25.0.0, 0, 30163, 2318139392, 0, 0, 0,2013-09-26 14:50:25.735
echoreply, 41.209.80.47, 85.25.0.0, 0, 34851, 2010906624, 0, 0, 0,2013-09-26 14:50:25.737
echoreply, 197.254.247.10, 85.25.0.0, 0, 39321, 1717960704, 0, 0, 0,2013-09-26 14:50:25.746
echoreply, 212.0.137.115, 85.25.0.0, 0, 21153, 2908618752, 0, 0, 0,2013-09-26 14:50:25.751
echoreply, 196.29.176.106, 85.25.0.0, 0, 10903, 3580362752, 0, 0, 0,2013-09-26 14:50:25.752
echoreply, 197.254.248.204, 85.25.0.0, 0, 44871, 1354235904, 0, 0, 0,2013-09-26 14:50:25.765
echoreply, 41.209.72.26, 85.25.0.0, 0, 35686, 1956184064, 0, 0, 0,2013-09-26 14:50:25.775
timxceed, 41.67.20.66, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:25.779
echoreply, 196.202.139.133, 85.25.0.0, 0, 29038, 2391867392, 0, 0, 0,2013-09-26 14:50:25.783
echoreply, 212.0.136.111, 85.25.0.0, 0, 10667, 3595829248, 0, 0, 0,2013-09-26 14:50:25.787
unreach, 196.1.197.234, 85.25.0.0, 769, 64766, 0, 1157627944, 0, 0,2013-09-26 14:50:25.787
unreach, 196.202.139.98, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 14:50:25.788
echoreply, 41.67.11.50, 85.25.0.0, 0, 7618, 3795648512, 0, 0, 0,2013-09-26 14:50:25.792
echoreply, 41.202.166.173, 85.25.0.0, 0, 44465, 1380843520, 0, 0, 0,2013-09-26 14:50:25.807
echoreply, 41.209.69.11, 85.25.0.0, 0, 50412, 991100928, 0, 0, 0,2013-09-26 14:50:25.808
echoreply, 196.1.210.210, 85.25.0.0, 0, 20770, 2933719040, 0, 0, 0,2013-09-26 14:50:25.822
echoreply, 196.29.162.132, 85.25.0.0, 0, 2023, 4162322432, 0, 0, 0,2013-09-26 14:50:25.834
echoreply, 196.1.248.250, 85.25.0.0, 0, 7138, 3827105792, 0, 0, 0,2013-09-26 14:50:25.841
echoreply, 196.29.185.37, 85.25.0.0, 0, 43861, 1420427264, 0, 0, 0,2013-09-26 14:50:25.844
echoreply, 41.67.21.65, 85.25.0.0, 0, 45693, 1300365312, 0, 0, 0,2013-09-26 14:50:25.845
echoreply, 41.209.117.182, 85.25.0.0, 0, 44928, 1350500352, 0, 0, 0,2013-09-26 14:50:25.849
echoreply, 212.0.131.129, 85.25.0.0, 0, 20588, 2945646592, 0, 0, 0,2013-09-26 14:50:25.859
timxceed, 41.223.201.86, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 14:50:25.864
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 14:50:25.878
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 14:50:25.886
