response, saddr, daddr, sport, dport, seq, ack, in_cooldown, is_repeat, timestamp
echoreply, 196.29.185.67, 85.25.0.0, 0, 33216, 2118057984, 0, 0, 0,2013-09-26 03:20:24.331
unreach, 196.29.175.18, 85.25.0.0, 769, 64766, 0, 1157627944, 0, 0,2013-09-26 03:20:24.355
timxceed, 196.29.164.41, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 03:20:24.387
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 03:20:24.404
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 03:20:24.421
echoreply, 196.29.161.105, 85.25.0.0, 0, 41331, 1586233344, 0, 0, 0,2013-09-26 03:20:24.430
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 03:20:24.442
timxceed, 41.67.52.1, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 03:20:24.485
echoreply, 196.202.139.125, 85.25.0.0, 0, 477, 4263641088, 0, 0, 0,2013-09-26 03:20:24.486
echoreply, 41.202.168.77, 85.25.0.0, 0, 467, 4264296448, 0, 0, 0,2013-09-26 03:20:24.503
echoreply, 41.202.168.0, 85.25.0.0, 0, 43248, 1460600832, 0, 0, 0,2013-09-26 03:20:24.516
unreach, 196.32.209.114, 85.25.0.0, 769, 64766, 0, 1157627944, 0, 0,2013-09-26 03:20:24.524
echoreply, 196.29.185.74, 85.25.0.0, 0, 55652, 647692288, 0, 0, 0,2013-09-26 03:20:24.536
timxceed, 41.67.52.2, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 03:20:24.537
unreach, 196.202.153.242, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 03:20:24.592
timxceed, 41.67.17.9, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 03:20:24.612
timxceed, 41.67.20.66, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 03:20:24.642
echoreply, 197.254.213.58, 85.25.0.0, 0, 46765, 1230110720, 0, 0, 0,2013-09-26 03:20:24.697
echoreply, 196.29.186.211, 85.25.0.0, 0, 22081, 2847801344, 0, 0, 0,2013-09-26 03:20:24.701
timxceed, 41.67.17.9, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 03:20:24.716
echoreply, 41.202.172.66, 85.25.0.0, 0, 31126, 2255028224, 0, 0, 0,2013-09-26 03:20:24.718
timxceed, 196.29.167.46, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 03:20:24.719
echoreply, 196.202.139.99, 85.25.0.0, 0, 34971, 2003042304, 0, 0, 0,2013-09-26 03:20:24.733
timxceed, 196.29.164.41, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 03:20:24.762
echoreply, 41.67.21.57, 85.25.0.0, 0, 33083, 2126774272, 0, 0, 0,2013-09-26 03:20:24.766
timxceed, 196.29.185.34, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 03:20:24.790
timxceed, 196.29.168.214, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 03:20:24.797
echoreply, 41.202.160.117, 85.25.0.0, 0, 45394, 1319960576, 0, 0, 0,2013-09-26 03:20:24.844
echoreply, 197.254.253.196, 85.25.0.0, 0, 26237, 2575433728, 0, 0, 0,2013-09-26 03:20:24.849
timxceed, 196.29.160.145, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 03:20:24.877
timxceed, 41.67.52.1, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 03:20:24.896
