response, saddr, daddr, sport, dport, seq, ack, in_cooldown, is_repeat, timestamp
rst, 196.29.163.66, 85.25.0.0, 53, 46917, 1, 3127139452, 0, 0,2013-09-26 05:01:49.637
rst, 197.254.213.21, 85.25.0.0, 53, 34544, 0, 4104248797, 0, 0,2013-09-26 05:01:49.648
rst, 41.67.16.88, 85.25.0.0, 53, 38432, 0, 2788804513, 0, 0,2013-09-26 05:01:49.725
synack, 196.29.187.145, 85.25.0.0, 53, 39605, 4001462251, 140759436, 0, 0,2013-09-26 05:01:49.779
rst, 197.254.212.135, 85.25.0.0, 53, 56234, 0, 198246198, 0, 0,2013-09-26 05:01:49.826
rst, 196.29.176.96, 85.25.0.0, 53, 39134, 0, 3148371840, 0, 0,2013-09-26 05:01:49.830
rst, 197.254.212.207, 85.25.0.0, 53, 37303, 0, 466924051, 0, 0,2013-09-26 05:01:49.836
rst, 41.202.160.207, 85.25.0.0, 53, 39676, 0, 4258543102, 0, 0,2013-09-26 05:01:49.882
rst, 196.29.186.223, 85.25.0.0, 53, 52820, 0, 1370643132, 0, 0,2013-09-26 05:01:49.884
rst, 41.78.109.45, 85.25.0.0, 53, 42368, 0, 806624382, 0, 0,2013-09-26 05:01:49.967
rst, 41.202.161.117, 85.25.0.0, 53, 42931, 0, 3265087249, 0, 0,2013-09-26 05:01:50.006
rst, 41.202.160.11, 85.25.0.0, 53, 35490, 0, 498336123, 0, 0,2013-09-26 05:01:50.011
rst, 196.29.185.189, 85.25.0.0, 53, 51839, 0, 3792757392, 0, 0,2013-09-26 05:01:50.032
rst, 196.1.198.71, 85.25.0.0, 53, 56127, 0, 2921061952, 0, 0,2013-09-26 05:01:50.032
rst, 196.29.185.149, 85.25.0.0, 53, 34222, 0, 856817782, 0, 0,2013-09-26 05:01:50.160
rst, 196.1.219.239, 85.25.0.0, 53, 44188, 0, 3985141302, 0, 0,2013-09-26 05:01:50.182
rst, 197.254.213.156, 85.25.0.0, 53, 34377, 0, 782491647, 0, 0,2013-09-26 05:01:50.220
rst, 196.1.198.181, 85.25.0.0, 53, 46801, 0, 1285363171, 0, 0,2013-09-26 05:01:50.273
rst, 196.1.198.114, 85.25.0.0, 53, 60876, 0, 3808812400, 0, 0,2013-09-26 05:01:50.327
rst, 41.67.20.183, 85.25.0.0, 53, 54585, 0, 90998667, 0, 0,2013-09-26 05:01:50.328
rst, 196.29.167.187, 85.25.0.0, 53, 59598, 0, 24729876, 0, 0,2013-09-26 05:01:50.411
rst, 41.202.160.7, 85.25.0.0, 53, 42639, 0, 852348570, 0, 0,2013-09-26 05:01:50.566
rst, 41.67.1.6, 85.25.0.0, 53, 57214, 0, 3119957140, 0, 0,2013-09-26 05:01:50.608
rst, 197.254.243.246, 85.25.0.0, 53, 33221, 0, 1224880843, 0, 0,2013-09-26 05:01:50.665
rst, 41.67.13.30, 85.25.0.0, 53, 35159, 0, 15359684, 0, 0,2013-09-26 05:01:50.687
rst, 197.254.212.182, 85.25.0.0, 53, 53491, 0, 2969138836, 0, 0,2013-09-26 05:01:50.688
rst, 197.254.212.79, 85.25.0.0, 53, 55980, 0, 3436326309, 0, 0,2013-09-26 05:01:50.709
rst, 41.67.21.81, 85.25.0.0, 53, 36436, 0, 40361401, 0, 0,2013-09-26 05:01:50.768
rst, 41.202.166.40, 85.25.0.0, 53, 32964, 0, 3953599964, 0, 0,2013-09-26 05:01:50.778
rst, 197.254.212.54, 85.25.0.0, 53, 57910, 0, 24283214, 0, 0,2013-09-26 05:01:50.811
rst, 41.78.109.130, 85.25.0.0, 53, 34164, 0, 2523386841, 0, 0,2013-09-26 05:01:50.830
rst, 197.254.245.164, 85.25.0.0, 53, 50670, 0, 3102131153, 0, 0,2013-09-26 05:01:50.914
rst, 196.29.168.115, 85.25.0.0, 53, 44176, 0, 2816818554, 0, 0,2013-09-26 05:01:50.928
rst, 41.67.21.57, 85.25.0.0, 53, 58453, 0, 2486839463, 0, 0,2013-09-26 05:01:51.054
rst, 41.202.166.3, 85.25.0.0, 53, 40817, 0, 2410951355, 0, 0,2013-09-26 05:01:51.069
rst, 197.254.255.184, 85.25.0.0, 53, 40581, 0, 373420438, 0, 0,2013-09-26 05:01:51.076
rst, 197.251.20.255, 85.25.0.0, 53, 35619, 0, 2850011311, 0, 0,2013-09-26 05:01:51.092
rst, 197.254.212.147, 85.25.0.0, 53, 45833, 0, 1464420859, 0, 0,2013-09-26 05:01:51.120
rst, 197.254.213.122, 85.25.0.0, 53, 55182, 0, 2068070857, 0, 0,2013-09-26 05:01:51.121
rst, 196.1.198.69, 85.25.0.0, 53, 45411, 0, 862765351, 0, 0,2013-09-26 05:01:51.130
rst, 196.29.160.4, 85.25.0.0, 53, 54816, 0, 1632547492, 0, 0,2013-09-26 05:01:51.138
rst, 197.254.212.184, 85.25.0.0, 53, 39187, 0, 3074493966, 0, 0,2013-09-26 05:01:51.143
rst, 196.29.177.49, 85.25.0.0, 53, 42804, 0, 1346522037, 0, 0,2013-09-26 05:01:51.160
rst, 197.254.255.244, 85.25.0.0, 53, 54779, 0, 2071043182, 0, 0,2013-09-26 05:01:51.162
rst, 196.29.163.238, 85.25.0.0, 53, 50252, 1, 1732968363, 0, 0,2013-09-26 05:01:51.168
rst, 41.202.166.66, 85.25.0.0, 53, 56287, 0, 1200460812, 0, 0,2013-09-26 05:01:51.228
rst, 196.29.169.129, 85.25.0.0, 53, 57414, 0, 1918622730, 0, 0,2013-09-26 05:01:51.234
synack, 41.67.37.5, 85.25.0.0, 53, 42335, 1894541415, 159625320, 0, 0,2013-09-26 05:01:51.253
rst, 196.29.177.47, 85.25.0.0, 53, 55374, 0, 1585290225, 0, 0,2013-09-26 05:01:51.327
rst, 197.254.213.59, 85.25.0.0, 53, 56445, 0, 2919160878, 0, 0,2013-09-26 05:01:51.424
rst, 197.254.253.233, 85.25.0.0, 53, 58034, 0, 2113644601, 0, 0,2013-09-26 05:01:51.474
rst, 41.67.43.4, 85.25.0.0, 53, 59813, 0, 2386605416, 0, 0,2013-09-26 05:01:51.515
synack, 196.202.139.234, 85.25.0.0, 53, 36802, 3963226600, 2969676924, 0, 0,2013-09-26 05:01:51.515
rst, 41.202.167.142, 85.25.0.0, 53, 34366, 0, 543545103, 0, 0,2013-09-26 05:01:51.549
rst, 196.29.160.72, 85.25.0.0, 53, 38287, 0, 1705311060, 0, 0,2013-09-26 05:01:51.579
synack, 41.67.21.251, 85.25.0.0, 53, 60174, 957133431, 4255457241, 0, 0,2013-09-26 05:01:51.619
rst, 197.254.213.25, 85.25.0.0, 53, 57876, 0, 2881924496, 0, 0,2013-09-26 05:01:51.636
rst, 41.202.166.27, 85.25.0.0, 53, 46141, 0, 1940225984, 0, 0,2013-09-26 05:01:51.797
rst, 41.67.0.51, 85.25.0.0, 53, 54934, 0, 2017536430, 0, 0,2013-09-26 05:01:51.802
rst, 41.202.160.117, 85.25.0.0, 53, 59139, 0, 3229087419, 0, 0,2013-09-26 05:01:51.891
rst, 196.29.185.173, 85.25.0.0, 53, 53776, 0, 531443095, 0, 0,2013-09-26 05:01:51.913
rst, 196.29.163.96, 85.25.0.0, 53, 35194, 1, 966855163, 0, 0,2013-09-26 05:01:51.992
rst, 196.29.176.249, 85.25.0.0, 53, 40397, 0, 2452234058, 0, 0,2013-09-26 05:01:52.016
rst, 196.29.176.57, 85.25.0.0, 53, 51769, 0, 1630496977, 0, 0,2013-09-26 05:01:52.031
synack, 196.29.164.14, 85.25.0.0, 53, 36166, 3424815862, 282342567, 0, 0,2013-09-26 05:01:52.088
rst, 196.202.139.151, 85.25.0.0, 53, 46391, 0, 273946967, 0, 0,2013-09-26 05:01:52.187
rst, 41.202.160.85, 85.25.0.0, 53, 39427, 0, 326785917, 0, 0,2013-09-26 05:01:52.214
rst, 196.29.160.88, 85.25.0.0, 53, 57334, 0, 1888950457, 0, 0,2013-09-26 05:01:52.227
rst, 196.29.178.3, 85.25.0.0, 53, 55416, 0, 3941714994, 0, 0,2013-09-26 05:01:52.246
rst, 196.29.163.43, 85.25.0.0, 53, 35670, 1, 2681611591, 0, 0,2013-09-26 05:01:52.311
rst, 196.1.198.236, 85.25.0.0, 53, 56883, 0, 1013730419, 0, 0,2013-09-26 05:01:52.326
rst, 197.254.213.197, 85.25.0.0, 53, 46058, 0, 524654855, 0, 0,2013-09-26 05:01:52.327
rst, 196.29.163.68, 85.25.0.0, 53, 46942, 1, 2540343926, 0, 0,2013-09-26 05:01:52.353
rst, 197.254.212.195, 85.25.0.0, 53, 51137, 0, 3351389279, 0, 0,2013-09-26 05:01:52.357
rst, 41.202.167.23, 85.25.0.0, 53, 48770, 0, 3706635217, 0, 0,2013-09-26 05:01:52.373
rst, 197.254.213.36, 85.25.0.0, 53, 58709, 0, 307432880, 0, 0,2013-09-26 05:01:52.378
rst, 197.254.250.210, 85.25.0.0, 53, 54889, 0, 452752926, 0, 0,2013-09-26 05:01:52.392
rst, 196.1.198.41, 85.25.0.0, 53, 58879, 0, 3902469998, 0, 0,2013-09-26 05:01:52.473
rst, 196.29.186.147, 85.25.0.0, 53, 35831, 0, 587636769, 0, 0,2013-09-26 05:01:52.501
rst, 41.202.160.57, 85.25.0.0, 53, 42220, 0, 3675753883, 0, 0,2013-09-26 05:01:52.560
rst, 197.254.254.141, 85.25.0.0, 53, 57055, 0, 410760276, 0, 0,2013-09-26 05:01:52.602
rst, 197.254.212.185, 85.25.0.0, 53, 33393, 0, 3315456949, 0, 0,2013-09-26 05:01:52.620
rst, 197.251.24.1, 85.25.0.0, 53, 41933, 0, 1986286720, 0, 0,2013-09-26 05:01:52.627
rst, 196.29.163.75, 85.25.0.0, 53, 43554, 1, 21496290, 0, 0,2013-09-26 05:01:52.627
rst, 197.254.213.38, 85.25.0.0, 53, 50068, 0, 2921674901, 0, 0,2013-09-26 05:01:52.636
rst, 197.254.246.7, 85.25.0.0, 53, 53733, 0, 4054365521, 0, 0,2013-09-26 05:01:52.655
synack, 41.202.163.74, 85.25.0.0, 53, 57961, 2487974995, 980253885, 0, 0,2013-09-26 05:01:52.656
rst, 197.254.212.209, 85.25.0.0, 53, 38950, 0, 1290028655, 0, 0,2013-09-26 05:01:52.657
