response, saddr, daddr, sport, dport, seq, ack, in_cooldown, is_repeat, timestamp
rst, 196.29.186.193, 85.25.0.0, 53, 34949, 0, 3265737694, 0, 0,2013-09-25 22:01:49.320
rst, 196.29.176.166, 85.25.0.0, 53, 56914, 0, 1584090846, 0, 0,2013-09-25 22:01:49.331
rst, 196.1.198.219, 85.25.0.0, 53, 41357, 0, 4186944654, 0, 0,2013-09-25 22:01:49.341
rst, 196.29.186.97, 85.25.0.0, 53, 56968, 0, 3665195449, 0, 0,2013-09-25 22:01:49.372
rst, 196.29.185.15, 85.25.0.0, 53, 52195, 0, 2856368213, 0, 0,2013-09-25 22:01:49.381
rst, 196.1.198.197, 85.25.0.0, 53, 35412, 0, 3778878243, 0, 0,2013-09-25 22:01:49.493
rst, 41.67.20.99, 85.25.0.0, 53, 53066, 0, 1439896712, 0, 0,2013-09-25 22:01:49.526
rst, 197.251.80.1, 85.25.0.0, 53, 43007, 0, 17933303, 0, 0,2013-09-25 22:01:49.576
rst, 197.254.213.42, 85.25.0.0, 53, 37874, 0, 146891794, 0, 0,2013-09-25 22:01:49.584
rst, 41.202.160.51, 85.25.0.0, 53, 59389, 0, 2165985796, 0, 0,2013-09-25 22:01:49.636
rst, 197.254.251.178, 85.25.0.0, 53, 53932, 0, 2702240866, 0, 0,2013-09-25 22:01:49.644
rst, 197.254.212.85, 85.25.0.0, 53, 35307, 0, 3023896821, 0, 0,2013-09-25 22:01:49.658
rst, 197.254.251.173, 85.25.0.0, 53, 47553, 0, 4209658018, 0, 0,2013-09-25 22:01:49.705
rst, 196.29.168.179, 85.25.0.0, 53, 54181, 0, 3160000929, 0, 0,2013-09-25 22:01:49.734
rst, 197.254.246.89, 85.25.0.0, 53, 39923, 0, 2777829665, 0, 0,2013-09-25 22:01:49.743
rst, 41.67.2.2, 85.25.0.0, 53, 44505, 0, 1409150792, 0, 0,2013-09-25 22:01:49.860
rst, 41.202.160.85, 85.25.0.0, 53, 40470, 0, 1468065880, 0, 0,2013-09-25 22:01:49.864
rst, 196.29.185.227, 85.25.0.0, 53, 59534, 0, 443264226, 0, 0,2013-09-25 22:01:49.901
rst, 196.202.139.35, 85.25.0.0, 53, 60057, 0, 2240986504, 0, 0,2013-09-25 22:01:49.910
rst, 196.29.177.45, 85.25.0.0, 53, 45479, 0, 1422307046, 0, 0,2013-09-25 22:01:49.914
rst, 197.254.213.46, 85.25.0.0, 53, 52071, 0, 3335372706, 0, 0,2013-09-25 22:01:49.959
