response, saddr, daddr, sport, dport, seq, ack, in_cooldown, is_repeat, timestamp
echoreply, 197.254.213.2, 85.25.0.0, 0, 42000, 1542389760, 0, 0, 0,2013-09-26 08:20:24.104
echoreply, 197.254.213.79, 85.25.0.0, 0, 46891, 1221853184, 0, 0, 0,2013-09-26 08:20:24.271
echoreply, 197.254.212.255, 85.25.0.0, 0, 28855, 2403860480, 0, 0, 0,2013-09-26 08:20:24.293
echoreply, 41.67.21.115, 85.25.0.0, 0, 12476, 3477274624, 0, 0, 0,2013-09-26 08:20:24.345
echoreply, 41.67.21.14, 85.25.0.0, 0, 57133, 550633472, 0, 0, 0,2013-09-26 08:20:24.358
echoreply, 196.202.139.91, 85.25.0.0, 0, 63930, 105185280, 0, 0, 0,2013-09-26 08:20:24.386
timxceed, 197.251.125.66, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 08:20:24.428
echoreply, 41.67.52.21, 85.25.0.0, 0, 58925, 433192960, 0, 0, 0,2013-09-26 08:20:24.435
echoreply, 41.78.108.34, 85.25.0.0, 0, 38669, 1760690176, 0, 0, 0,2013-09-26 08:20:24.515
echoreply, 197.254.213.169, 85.25.0.0, 0, 4918, 3972595712, 0, 0, 0,2013-09-26 08:20:24.522
unreach, 196.32.209.114, 85.25.0.0, 769, 64766, 0, 1157627944, 0, 0,2013-09-26 08:20:24.539
echoreply, 197.254.253.107, 85.25.0.0, 0, 40126, 1665204224, 0, 0, 0,2013-09-26 08:20:24.566
echoreply, 196.29.166.67, 85.25.0.0, 0, 57972, 495648768, 0, 0, 0,2013-09-26 08:20:24.571
echoreply, 41.202.168.79, 85.25.0.0, 0, 10581, 3601465344, 0, 0, 0,2013-09-26 08:20:24.575
echoreply, 197.254.212.203, 85.25.0.0, 0, 65504, 2031616, 0, 0, 0,2013-09-26 08:20:24.577
echoreply, 197.254.212.72, 85.25.0.0, 0, 55957, 627703808, 0, 0, 0,2013-09-26 08:20:24.583
timxceed, 41.67.17.9, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 08:20:24.604
timxceed, 41.67.20.66, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 08:20:24.606
timxceed, 41.67.17.9, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 08:20:24.607
echoreply, 197.254.212.240, 85.25.0.0, 0, 24923, 2661548032, 0, 0, 0,2013-09-26 08:20:24.620
unreach, 196.202.153.242, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 08:20:24.629
echoreply, 197.254.212.68, 85.25.0.0, 0, 20402, 2957836288, 0, 0, 0,2013-09-26 08:20:24.658
echoreply, 196.29.170.169, 85.25.0.0, 0, 11309, 3553755136, 0, 0, 0,2013-09-26 08:20:24.694
timxceed, 41.202.160.138, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 08:20:24.695
echoreply, 197.254.212.246, 85.25.0.0, 0, 63908, 106627072, 0, 0, 0,2013-09-26 08:20:24.705
echoreply, 196.202.139.229, 85.25.0.0, 0, 6966, 3838377984, 0, 0, 0,2013-09-26 08:20:24.711
timxceed, 197.251.125.66, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 08:20:24.809
echoreply, 41.67.20.92, 85.25.0.0, 0, 186, 4282712064, 0, 0, 0,2013-09-26 08:20:24.834
echoreply, 41.202.160.27, 85.25.0.0, 0, 24212, 2708144128, 0, 0, 0,2013-09-26 08:20:24.865
timxceed, 196.29.168.29, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 08:20:24.882
unreach, 196.202.153.242, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 08:20:24.882
echoreply, 41.202.161.50, 85.25.0.0, 0, 23125, 2779381760, 0, 0, 0,2013-09-26 08:20:24.907
unreach, 196.202.153.242, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 08:20:24.911
timxceed, 196.29.168.29, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 08:20:24.931
timxceed, 197.251.125.66, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 08:20:24.943
unreach, 196.202.153.242, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 08:20:24.975
echoreply, 196.1.198.65, 85.25.0.0, 0, 61032, 295108608, 0, 0, 0,2013-09-26 08:20:24.988
timxceed, 41.67.17.9, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 08:20:24.992
echoreply, 41.202.167.100, 85.25.0.0, 0, 1939, 4167827456, 0, 0, 0,2013-09-26 08:20:24.997
echoreply, 197.254.213.222, 85.25.0.0, 0, 2442, 4134862848, 0, 0, 0,2013-09-26 08:20:25.000
unreach, 196.29.175.14, 85.25.0.0, 769, 64766, 0, 1157627944, 0, 0,2013-09-26 08:20:25.018
echoreply, 196.29.166.3, 85.25.0.0, 0, 34747, 2017722368, 0, 0, 0,2013-09-26 08:20:25.024
unreach, 196.29.168.138, 85.25.0.0, 781, 64754, 0, 1157627944, 0, 0,2013-09-26 08:20:25.042
echoreply, 41.202.160.153, 85.25.0.0, 0, 55262, 673251328, 0, 0, 0,2013-09-26 08:20:25.056
timxceed, 41.67.20.82, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 08:20:25.082
timxceed, 41.67.20.66, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 08:20:25.091
echoreply, 41.202.161.35, 85.25.0.0, 0, 60654, 319881216, 0, 0, 0,2013-09-26 08:20:25.091
timxceed, 196.29.168.158, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 08:20:25.109
