response, saddr, daddr, sport, dport, seq, ack, in_cooldown, is_repeat, timestamp
echoreply, 197.254.229.161, 85.25.0.0, 0, 16697, 3200647168, 0, 0, 0,2013-09-26 06:05:24.679
echoreply, 197.254.213.17, 85.25.0.0, 0, 52877, 829554688, 0, 0, 0,2013-09-26 06:05:24.776
unreach, 196.29.167.62, 85.25.0.0, 781, 64754, 0, 1157627944, 0, 0,2013-09-26 06:05:24.786
echoreply, 41.67.53.123, 85.25.0.0, 0, 410, 4268032000, 0, 0, 0,2013-09-26 06:05:24.788
echoreply, 196.29.177.50, 85.25.0.0, 0, 4775, 3981967360, 0, 0, 0,2013-09-26 06:05:24.815
unreach, 196.202.153.242, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 06:05:24.819
echoreply, 41.202.166.126, 85.25.0.0, 0, 45112, 1338441728, 0, 0, 0,2013-09-26 06:05:24.849
echoreply, 41.67.20.11, 85.25.0.0, 0, 35172, 1989869568, 0, 0, 0,2013-09-26 06:05:24.859
unreach, 196.29.175.14, 85.25.0.0, 769, 64766, 0, 1157627944, 0, 0,2013-09-26 06:05:24.866
timxceed, 41.67.52.1, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 06:05:24.871
timxceed, 41.67.52.2, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 06:05:24.879
timxceed, 41.67.52.2, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 06:05:24.889
timxceed, 41.67.52.2, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 06:05:24.897
echoreply, 41.202.166.77, 85.25.0.0, 0, 47158, 1204355072, 0, 0, 0,2013-09-26 06:05:24.903
timxceed, 41.67.59.6, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 06:05:24.903
timxceed, 196.29.164.41, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 06:05:24.913
echoreply, 196.29.178.26, 85.25.0.0, 0, 52290, 868024320, 0, 0, 0,2013-09-26 06:05:24.925
timxceed, 41.67.59.5, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 06:05:24.929
echoreply, 196.29.168.187, 85.25.0.0, 0, 64846, 45154304, 0, 0, 0,2013-09-26 06:05:24.932
timxceed, 41.67.17.9, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 06:05:24.936
echoreply, 196.202.139.126, 85.25.0.0, 0, 62014, 230752256, 0, 0, 0,2013-09-26 06:05:24.938
timxceed, 41.67.20.66, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 06:05:24.941
timxceed, 196.29.164.41, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 06:05:24.967
timxceed, 41.67.52.1, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 06:05:24.971
echoreply, 197.254.213.120, 85.25.0.0, 0, 2068, 4159373312, 0, 0, 0,2013-09-26 06:05:24.975
unreach, 196.32.209.114, 85.25.0.0, 769, 64766, 0, 1157627944, 0, 0,2013-09-26 06:05:24.993
unreach, 196.202.153.242, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 06:05:25.008
timxceed, 41.67.59.6, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 06:05:25.019
timxceed, 41.67.17.9, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 06:05:25.020
timxceed, 41.67.52.1, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 06:05:25.057
echoreply, 41.67.10.2, 85.25.0.0, 0, 43322, 1455751168, 0, 0, 0,2013-09-26 06:05:25.069
echoreply, 196.202.139.49, 85.25.0.0, 0, 64616, 60227584, 0, 0, 0,2013-09-26 06:05:25.075
timxceed, 41.67.59.5, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 06:05:25.080
timxceed, 41.67.17.9, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 06:05:25.088
timxceed, 196.29.168.29, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 06:05:25.093
timxceed, 196.29.164.41, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 06:05:25.094
echoreply, 196.29.168.73, 85.25.0.0, 0, 34365, 2042757120, 0, 0, 0,2013-09-26 06:05:25.108
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 06:05:25.117
echoreply, 196.1.198.69, 85.25.0.0, 0, 46551, 1244135424, 0, 0, 0,2013-09-26 06:05:25.117
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 06:05:25.121
unreach, 41.67.17.18, 85.25.0.0, 769, 64766, 0, 1157627944, 0, 0,2013-09-26 06:05:25.123
timxceed, 41.67.59.5, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 06:05:25.125
timxceed, 41.67.17.9, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 06:05:25.151
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 06:05:25.159
timxceed, 41.67.17.9, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 06:05:25.160
echoreply, 41.67.21.126, 85.25.0.0, 0, 42333, 1520566272, 0, 0, 0,2013-09-26 06:05:25.181
timxceed, 196.29.185.225, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 06:05:25.192
timxceed, 41.67.52.2, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 06:05:25.220
echoreply, 197.254.212.192, 85.25.0.0, 0, 33404, 2105737216, 0, 0, 0,2013-09-26 06:05:25.221
timxceed, 196.29.168.25, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 06:05:25.235
timxceed, 196.29.168.29, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 06:05:25.279
timxceed, 41.67.59.6, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 06:05:25.304
echoreply, 197.254.212.91, 85.25.0.0, 0, 31299, 2243690496, 0, 0, 0,2013-09-26 06:05:25.306
timxceed, 41.67.59.5, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 06:05:25.309
timxceed, 196.29.168.29, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 06:05:25.332
echoreply, 41.202.160.205, 85.25.0.0, 0, 24105, 2715156480, 0, 0, 0,2013-09-26 06:05:25.399
