response, saddr, daddr, sport, dport, seq, ack, in_cooldown, is_repeat, timestamp
echoreply, 196.202.139.250, 85.25.0.0, 0, 3641, 4056285184, 0, 0, 0,2013-09-25 23:05:23.185
timxceed, 41.67.52.1, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-25 23:05:23.262
unreach, 41.67.17.18, 85.25.0.0, 769, 64766, 0, 1157627944, 0, 0,2013-09-25 23:05:23.287
unreach, 196.29.175.14, 85.25.0.0, 769, 64766, 0, 1157627944, 0, 0,2013-09-25 23:05:23.305
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-25 23:05:23.337
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-25 23:05:23.355
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-25 23:05:23.362
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-25 23:05:23.363
timxceed, 41.67.52.1, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-25 23:05:23.377
echoreply, 41.202.160.30, 85.25.0.0, 0, 12457, 3478519808, 0, 0, 0,2013-09-25 23:05:23.407
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-25 23:05:23.427
timxceed, 196.29.185.225, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-25 23:05:23.428
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-25 23:05:23.434
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-25 23:05:23.487
timxceed, 41.67.52.2, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-25 23:05:23.502
echoreply, 41.78.108.37, 85.25.0.0, 0, 55966, 627113984, 0, 0, 0,2013-09-25 23:05:23.505
timxceed, 41.67.20.82, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-25 23:05:23.518
timxceed, 41.67.52.2, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-25 23:05:23.529
unreach, 196.32.209.114, 85.25.0.0, 769, 64766, 0, 1157627944, 0, 0,2013-09-25 23:05:23.534
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-25 23:05:23.537
timxceed, 41.67.52.1, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-25 23:05:23.537
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-25 23:05:23.543
echoreply, 41.67.53.139, 85.25.0.0, 0, 20682, 2939486208, 0, 0, 0,2013-09-25 23:05:23.560
echoreply, 41.202.160.2, 85.25.0.0, 0, 34158, 2056323072, 0, 0, 0,2013-09-25 23:05:23.581
echoreply, 196.29.169.113, 85.25.0.0, 0, 2899, 4104912896, 0, 0, 0,2013-09-25 23:05:23.597
echoreply, 197.254.212.50, 85.25.0.0, 0, 16214, 3232301056, 0, 0, 0,2013-09-25 23:05:23.605
echoreply, 41.202.161.39, 85.25.0.0, 0, 46941, 1218576384, 0, 0, 0,2013-09-25 23:05:23.637
unreach, 196.202.153.242, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-25 23:05:23.647
echoreply, 196.29.160.57, 85.25.0.0, 0, 64446, 71368704, 0, 0, 0,2013-09-25 23:05:23.647
unreach, 196.29.175.18, 85.25.0.0, 769, 64766, 0, 1157627944, 0, 0,2013-09-25 23:05:23.648
echoreply, 197.254.245.209, 85.25.0.0, 0, 42172, 1531117568, 0, 0, 0,2013-09-25 23:05:23.657
unreach, 196.29.167.62, 85.25.0.0, 781, 64754, 0, 1157627944, 0, 0,2013-09-25 23:05:23.660
timxceed, 41.67.52.2, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-25 23:05:23.679
echoreply, 41.202.162.210, 85.25.0.0, 0, 65134, 26279936, 0, 0, 0,2013-09-25 23:05:23.680
echoreply, 196.29.186.249, 85.25.0.0, 0, 6156, 3891462144, 0, 0, 0,2013-09-25 23:05:23.692
timxceed, 41.67.52.2, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-25 23:05:23.746
echoreply, 41.202.161.42, 85.25.0.0, 0, 17108, 3173711872, 0, 0, 0,2013-09-25 23:05:23.776
timxceed, 196.29.164.41, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-25 23:05:23.777
timxceed, 196.29.167.41, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-25 23:05:23.794
unreach, 196.29.175.14, 85.25.0.0, 769, 64766, 0, 1157627944, 0, 0,2013-09-25 23:05:23.807
timxceed, 41.67.52.2, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-25 23:05:23.815
timxceed, 196.29.160.145, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-25 23:05:23.818
echoreply, 41.202.166.52, 85.25.0.0, 0, 46154, 1270153216, 0, 0, 0,2013-09-25 23:05:23.884
echoreply, 41.202.160.171, 85.25.0.0, 0, 63544, 130482176, 0, 0, 0,2013-09-25 23:05:23.905
timxceed, 196.29.164.41, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-25 23:05:23.906
timxceed, 41.67.59.6, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-25 23:05:23.946
echoreply, 41.67.20.91, 85.25.0.0, 0, 49755, 1034158080, 0, 0, 0,2013-09-25 23:05:23.961
echoreply, 196.29.167.107, 85.25.0.0, 0, 25239, 2640838656, 0, 0, 0,2013-09-25 23:05:23.965
timxceed, 41.67.20.2, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-25 23:05:23.979
echoreply, 197.254.251.185, 85.25.0.0, 0, 47753, 1165361152, 0, 0, 0,2013-09-25 23:05:24.005
unreach, 196.202.153.242, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-25 23:05:24.008
unreach, 196.32.209.114, 85.25.0.0, 769, 64766, 0, 1157627944, 0, 0,2013-09-25 23:05:24.035
timxceed, 41.67.52.2, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-25 23:05:24.039
echoreply, 41.78.109.26, 85.25.0.0, 0, 20509, 2950823936, 0, 0, 0,2013-09-25 23:05:24.059
echoreply, 196.29.164.44, 85.25.0.0, 0, 53190, 809041920, 0, 0, 0,2013-09-25 23:05:24.059
unreach, 196.202.153.242, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-25 23:05:24.078
timxceed, 41.67.52.1, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-25 23:05:24.096
timxceed, 197.251.125.66, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-25 23:05:24.111
echoreply, 41.202.160.199, 85.25.0.0, 0, 16203, 3233021952, 0, 0, 0,2013-09-25 23:05:24.116
echoreply, 197.254.254.227, 85.25.0.0, 0, 28288, 2441019392, 0, 0, 0,2013-09-25 23:05:24.124
echoreply, 196.29.177.254, 85.25.0.0, 0, 52451, 857473024, 0, 0, 0,2013-09-25 23:05:24.132
echoreply, 41.67.1.254, 85.25.0.0, 0, 2278, 4145610752, 0, 0, 0,2013-09-25 23:05:24.190
timxceed, 196.29.167.41, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-25 23:05:24.197
echoreply, 41.67.37.5, 85.25.0.0, 0, 43676, 1432551424, 0, 0, 0,2013-09-25 23:05:24.209
timxceed, 41.67.52.1, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-25 23:05:24.219
echoreply, 41.67.20.12, 85.25.0.0, 0, 40469, 1642725376, 0, 0, 0,2013-09-25 23:05:24.232
echoreply, 196.29.177.99, 85.25.0.0, 0, 41994, 1542782976, 0, 0, 0,2013-09-25 23:05:24.263
echoreply, 196.29.187.36, 85.25.0.0, 0, 47248, 1198456832, 0, 0, 0,2013-09-25 23:05:24.281
unreach, 41.67.17.18, 85.25.0.0, 769, 64766, 0, 1157627944, 0, 0,2013-09-25 23:05:24.307
echoreply, 41.202.161.142, 85.25.0.0, 0, 36668, 1891827712, 0, 0, 0,2013-09-25 23:05:24.316
echoreply, 41.67.54.8, 85.25.0.0, 0, 61954, 234684416, 0, 0, 0,2013-09-25 23:05:24.355
timxceed, 41.67.17.9, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-25 23:05:24.366
timxceed, 41.67.52.2, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-25 23:05:24.383
timxceed, 196.29.164.41, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-25 23:05:24.414
