response, saddr, daddr, sport, dport, seq, ack, in_cooldown, is_repeat, timestamp
echoreply, 196.202.139.153, 85.25.0.0, 0, 44404, 1384841216, 0, 0, 0,2013-09-26 04:35:25.491
echoreply, 197.254.212.119, 85.25.0.0, 0, 54306, 735903744, 0, 0, 0,2013-09-26 04:35:25.500
echoreply, 197.254.213.105, 85.25.0.0, 0, 24389, 2696544256, 0, 0, 0,2013-09-26 04:35:25.517
unreach, 41.67.17.18, 85.25.0.0, 769, 64766, 0, 1157627944, 0, 0,2013-09-26 04:35:25.530
timxceed, 196.29.164.41, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 04:35:25.541
echoreply, 197.254.212.111, 85.25.0.0, 0, 3825, 4044226560, 0, 0, 0,2013-09-26 04:35:25.555
echoreply, 196.29.177.58, 85.25.0.0, 0, 3998, 4032888832, 0, 0, 0,2013-09-26 04:35:25.575
unreach, 196.29.175.18, 85.25.0.0, 769, 64766, 0, 1157627944, 0, 0,2013-09-26 04:35:25.584
timxceed, 41.67.52.2, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 04:35:25.610
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 04:35:25.618
unreach, 196.202.153.242, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 04:35:25.661
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 04:35:25.662
timxceed, 41.67.52.1, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 04:35:25.673
echoreply, 197.254.213.245, 85.25.0.0, 0, 36181, 1923743744, 0, 0, 0,2013-09-26 04:35:25.674
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 04:35:25.680
echoreply, 196.1.198.202, 85.25.0.0, 0, 39589, 1700397056, 0, 0, 0,2013-09-26 04:35:25.683
timxceed, 41.67.17.9, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 04:35:25.688
timxceed, 41.67.17.9, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 04:35:25.720
echoreply, 196.29.176.7, 85.25.0.0, 0, 61501, 264372224, 0, 0, 0,2013-09-26 04:35:25.730
echoreply, 196.29.178.2, 85.25.0.0, 0, 63986, 101515264, 0, 0, 0,2013-09-26 04:35:25.781
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 04:35:25.790
echoreply, 41.67.20.1, 85.25.0.0, 0, 15872, 3254714368, 0, 0, 0,2013-09-26 04:35:25.815
echoreply, 41.67.0.6, 85.25.0.0, 0, 49913, 1023803392, 0, 0, 0,2013-09-26 04:35:25.817
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 04:35:25.857
unreach, 196.29.175.14, 85.25.0.0, 769, 64766, 0, 1157627944, 0, 0,2013-09-26 04:35:25.861
timxceed, 196.29.167.41, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 04:35:25.873
timxceed, 196.29.164.41, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 04:35:25.874
timxceed, 196.29.168.29, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 04:35:25.874
echoreply, 197.254.213.152, 85.25.0.0, 0, 24391, 2696413184, 0, 0, 0,2013-09-26 04:35:25.880
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 04:35:25.886
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 04:35:25.908
timxceed, 41.67.52.1, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 04:35:25.909
timxceed, 196.29.164.41, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 04:35:25.915
echoreply, 41.67.20.10, 85.25.0.0, 0, 10134, 3630759936, 0, 0, 0,2013-09-26 04:35:25.921
timxceed, 196.29.168.29, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 04:35:25.930
echoreply, 196.29.166.130, 85.25.0.0, 0, 32071, 2193096704, 0, 0, 0,2013-09-26 04:35:25.937
echoreply, 197.254.253.240, 85.25.0.0, 0, 11912, 3514236928, 0, 0, 0,2013-09-26 04:35:25.963
echoreply, 41.202.166.124, 85.25.0.0, 0, 42610, 1502412800, 0, 0, 0,2013-09-26 04:35:25.973
