response, saddr, daddr, sport, dport, seq, ack, in_cooldown, is_repeat, timestamp
echoreply, 196.1.198.70, 85.25.0.0, 0, 34677, 2022309888, 0, 0, 0,2013-09-26 00:05:25.384
timxceed, 41.67.52.2, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 00:05:25.430
timxceed, 196.29.164.41, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 00:05:25.477
timxceed, 41.67.52.1, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 00:05:25.491
echoreply, 196.29.186.225, 85.25.0.0, 0, 21665, 2875064320, 0, 0, 0,2013-09-26 00:05:25.511
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 00:05:25.517
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 00:05:25.547
unreach, 196.202.153.242, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 00:05:25.572
timxceed, 197.251.125.66, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 00:05:25.584
timxceed, 196.29.164.41, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 00:05:25.597
timxceed, 196.29.167.41, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 00:05:25.636
timxceed, 41.67.52.2, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 00:05:25.642
timxceed, 41.67.20.66, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 00:05:25.670
timxceed, 196.29.164.41, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 00:05:25.675
echoreply, 41.202.166.221, 85.25.0.0, 0, 8816, 3717136384, 0, 0, 0,2013-09-26 00:05:25.687
echoreply, 197.254.213.114, 85.25.0.0, 0, 35890, 1942814720, 0, 0, 0,2013-09-26 00:05:25.697
timxceed, 196.29.164.41, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 00:05:25.703
echoreply, 196.202.139.54, 85.25.0.0, 0, 38335, 1782579200, 0, 0, 0,2013-09-26 00:05:25.704
echoreply, 41.67.20.113, 85.25.0.0, 0, 54555, 719585280, 0, 0, 0,2013-09-26 00:05:25.709
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 00:05:25.741
echoreply, 41.202.166.145, 85.25.0.0, 0, 53491, 789315584, 0, 0, 0,2013-09-26 00:05:25.741
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 00:05:25.763
echoreply, 197.254.250.183, 85.25.0.0, 0, 2201, 4150657024, 0, 0, 0,2013-09-26 00:05:25.764
echoreply, 41.202.174.10, 85.25.0.0, 0, 45477, 1314521088, 0, 0, 0,2013-09-26 00:05:25.773
echoreply, 41.202.166.103, 85.25.0.0, 0, 35292, 1982005248, 0, 0, 0,2013-09-26 00:05:25.778
timxceed, 196.29.185.225, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 00:05:25.784
echoreply, 197.254.241.53, 85.25.0.0, 0, 32794, 2145714176, 0, 0, 0,2013-09-26 00:05:25.802
echoreply, 197.254.212.186, 85.25.0.0, 0, 33190, 2119761920, 0, 0, 0,2013-09-26 00:05:25.810
echoreply, 41.67.49.2, 85.25.0.0, 0, 13060, 3439001600, 0, 0, 0,2013-09-26 00:05:25.830
echoreply, 41.67.52.41, 85.25.0.0, 0, 51518, 918618112, 0, 0, 0,2013-09-26 00:05:25.858
timxceed, 41.67.52.2, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 00:05:25.878
timxceed, 196.29.164.41, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 00:05:25.911
timxceed, 197.251.125.66, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 00:05:25.937
timxceed, 41.67.52.1, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 00:05:25.951
echoreply, 196.29.160.248, 85.25.0.0, 0, 19045, 3046768640, 0, 0, 0,2013-09-26 00:05:25.960
echoreply, 196.29.164.164, 85.25.0.0, 0, 26265, 2573598720, 0, 0, 0,2013-09-26 00:05:25.960
echoreply, 197.254.212.6, 85.25.0.0, 0, 37575, 1832386560, 0, 0, 0,2013-09-26 00:05:25.974
timxceed, 196.29.168.29, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 00:05:25.985
echoreply, 197.254.213.249, 85.25.0.0, 0, 63403, 139722752, 0, 0, 0,2013-09-26 00:05:26.029
timxceed, 197.251.125.66, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 00:05:26.061
echoreply, 41.202.162.221, 85.25.0.0, 0, 4951, 3970433024, 0, 0, 0,2013-09-26 00:05:26.062
timxceed, 41.67.59.5, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 00:05:26.070
echoreply, 197.254.255.190, 85.25.0.0, 0, 50955, 955514880, 0, 0, 0,2013-09-26 00:05:26.076
unreach, 196.29.175.18, 85.25.0.0, 769, 64766, 0, 1157627944, 0, 0,2013-09-26 00:05:26.089
echoreply, 41.202.166.69, 85.25.0.0, 0, 19497, 3017146368, 0, 0, 0,2013-09-26 00:05:26.091
echoreply, 197.254.213.125, 85.25.0.0, 0, 64687, 55574528, 0, 0, 0,2013-09-26 00:05:26.092
echoreply, 41.67.21.20, 85.25.0.0, 0, 946, 4232904704, 0, 0, 0,2013-09-26 00:05:26.116
echoreply, 41.67.48.3, 85.25.0.0, 0, 14042, 3374645248, 0, 0, 0,2013-09-26 00:05:26.125
echoreply, 197.254.212.218, 85.25.0.0, 0, 27919, 2465202176, 0, 0, 0,2013-09-26 00:05:26.130
unreach, 196.29.175.14, 85.25.0.0, 769, 64766, 0, 1157627944, 0, 0,2013-09-26 00:05:26.134
echoreply, 41.202.161.37, 85.25.0.0, 0, 30428, 2300772352, 0, 0, 0,2013-09-26 00:05:26.135
echoreply, 196.29.187.197, 85.25.0.0, 0, 63337, 144048128, 0, 0, 0,2013-09-26 00:05:26.155
timxceed, 197.251.125.66, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 00:05:26.161
timxceed, 41.202.160.70, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 00:05:26.163
unreach, 196.32.209.114, 85.25.0.0, 769, 64766, 0, 1157627944, 0, 0,2013-09-26 00:05:26.201
timxceed, 41.67.52.1, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 00:05:26.204
echoreply, 196.29.176.122, 85.25.0.0, 0, 26850, 2535260160, 0, 0, 0,2013-09-26 00:05:26.235
timxceed, 41.67.17.9, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 00:05:26.237
