response, saddr, daddr, sport, dport, seq, ack, in_cooldown, is_repeat, timestamp
echoreply, 196.1.198.58, 85.25.0.0, 0, 23486, 2755723264, 0, 0, 0,2013-09-26 05:35:23.628
timxceed, 41.67.52.1, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 05:35:23.690
echoreply, 41.202.161.142, 85.25.0.0, 0, 10663, 3596091392, 0, 0, 0,2013-09-26 05:35:23.725
timxceed, 41.67.52.2, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 05:35:23.725
echoreply, 197.254.212.124, 85.25.0.0, 0, 31354, 2240086016, 0, 0, 0,2013-09-26 05:35:23.730
echoreply, 196.29.168.94, 85.25.0.0, 0, 62406, 205062144, 0, 0, 0,2013-09-26 05:35:23.743
echoreply, 197.254.248.172, 85.25.0.0, 0, 25467, 2625896448, 0, 0, 0,2013-09-26 05:35:23.744
unreach, 41.67.17.18, 85.25.0.0, 769, 64766, 0, 1157627944, 0, 0,2013-09-26 05:35:23.751
echoreply, 196.29.167.193, 85.25.0.0, 0, 60034, 360513536, 0, 0, 0,2013-09-26 05:35:23.759
timxceed, 196.29.160.145, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 05:35:23.798
echoreply, 196.29.161.201, 85.25.0.0, 0, 3904, 4039049216, 0, 0, 0,2013-09-26 05:35:23.805
echoreply, 196.29.182.26, 85.25.0.0, 0, 63810, 113049600, 0, 0, 0,2013-09-26 05:35:23.808
echoreply, 197.254.212.16, 85.25.0.0, 0, 38903, 1745354752, 0, 0, 0,2013-09-26 05:35:23.844
timxceed, 41.67.52.2, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 05:35:23.848
timxceed, 41.67.52.1, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 05:35:23.849
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 05:35:23.873
timxceed, 41.67.20.66, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 05:35:23.877
unreach, 196.202.153.242, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 05:35:23.905
timxceed, 41.67.17.9, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 05:35:23.908
timxceed, 41.67.59.6, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 05:35:23.933
timxceed, 41.67.17.9, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 05:35:23.937
timxceed, 41.67.20.66, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 05:35:23.938
timxceed, 41.67.59.5, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 05:35:23.980
timxceed, 196.29.185.225, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 05:35:23.987
echoreply, 41.202.166.113, 85.25.0.0, 0, 23327, 2766143488, 0, 0, 0,2013-09-26 05:35:23.989
timxceed, 41.67.59.6, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 05:35:23.989
echoreply, 41.78.108.34, 85.25.0.0, 0, 47718, 1167654912, 0, 0, 0,2013-09-26 05:35:23.999
echoreply, 196.29.186.249, 85.25.0.0, 0, 48231, 1134034944, 0, 0, 0,2013-09-26 05:35:24.000
echoreply, 196.29.185.127, 85.25.0.0, 0, 12923, 3447980032, 0, 0, 0,2013-09-26 05:35:24.019
timxceed, 41.67.20.66, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 05:35:24.029
timxceed, 41.67.52.2, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 05:35:24.031
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 05:35:24.031
timxceed, 196.29.185.225, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 05:35:24.043
unreach, 196.29.168.138, 85.25.0.0, 781, 64754, 0, 1157627944, 0, 0,2013-09-26 05:35:24.049
timxceed, 196.29.164.41, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 05:35:24.065
echoreply, 196.1.198.49, 85.25.0.0, 0, 2870, 4106813440, 0, 0, 0,2013-09-26 05:35:24.070
timxceed, 196.29.168.94, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 05:35:24.085
unreach, 196.202.153.242, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 05:35:24.119
echoreply, 197.254.212.66, 85.25.0.0, 0, 61358, 273743872, 0, 0, 0,2013-09-26 05:35:24.134
timxceed, 197.251.125.66, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 05:35:24.140
unreach, 196.202.153.242, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 05:35:24.146
echoreply, 41.202.166.221, 85.25.0.0, 0, 7177, 3824549888, 0, 0, 0,2013-09-26 05:35:24.148
unreach, 196.202.153.242, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 05:35:24.160
echoreply, 41.202.166.203, 85.25.0.0, 0, 49649, 1041104896, 0, 0, 0,2013-09-26 05:35:24.178
unreach, 196.202.153.242, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 05:35:24.197
timxceed, 41.67.52.2, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 05:35:24.201
echoreply, 41.67.21.25, 85.25.0.0, 0, 39279, 1720713216, 0, 0, 0,2013-09-26 05:35:24.211
