response, saddr, daddr, sport, dport, seq, ack, in_cooldown, is_repeat, timestamp
timxceed, 196.29.164.41, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 01:50:24.277
echoreply, 196.29.186.211, 85.25.0.0, 0, 19998, 2984312832, 0, 0, 0,2013-09-26 01:50:24.287
timxceed, 196.29.164.41, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 01:50:24.302
timxceed, 41.67.52.1, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 01:50:24.312
echoreply, 41.202.168.10, 85.25.0.0, 0, 48390, 1123614720, 0, 0, 0,2013-09-26 01:50:24.370
echoreply, 196.29.167.83, 85.25.0.0, 0, 22506, 2819948544, 0, 0, 0,2013-09-26 01:50:24.413
timxceed, 41.67.52.2, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 01:50:24.433
echoreply, 41.202.161.17, 85.25.0.0, 0, 16562, 3209494528, 0, 0, 0,2013-09-26 01:50:24.435
timxceed, 41.67.59.6, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 01:50:24.447
timxceed, 196.29.167.41, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 01:50:24.457
unreach, 83.217.238.18, 85.25.0.0, 768, 64767, 0, 1157627944, 0, 0,2013-09-26 01:50:24.466
timxceed, 41.67.59.5, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 01:50:24.469
timxceed, 41.67.17.9, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 01:50:24.494
timxceed, 41.67.59.5, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 01:50:24.509
timxceed, 197.251.125.66, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 01:50:24.529
timxceed, 196.29.168.29, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 01:50:24.545
timxceed, 196.29.168.98, 85.25.0.0, 2816, 62719, 0, 1157627944, 0, 0,2013-09-26 01:50:24.580
echoreply, 41.67.49.2, 85.25.0.0, 0, 59346, 405602304, 0, 0, 0,2013-09-26 01:50:24.640
echoreply, 196.29.178.26, 85.25.0.0, 0, 3134, 4089511936, 0, 0, 0,2013-09-26 01:50:24.645
