# Stepping through 194.225.0.0/16 every 1 IPs
194.225.63.150  remote150.tums.ac.ir
194.225.63.151  remote151.tums.ac.ir
194.225.63.152  remote152.tums.ac.ir
194.225.63.153  remote153.tums.ac.ir
194.225.63.154  remote154.tums.ac.ir
194.225.63.155  remote155.tums.ac.ir
194.225.63.156  remote156.tums.ac.ir
194.225.63.157  remote157.tums.ac.ir
194.225.63.158  remote158.tums.ac.ir
194.225.63.159  remote159.tums.ac.ir
194.225.63.160  remote160.tums.ac.ir
194.225.63.161  remote161.tums.ac.ir
194.225.63.162  remote162.tums.ac.ir
194.225.63.163  remote163.tums.ac.ir
194.225.63.164  remote164.tums.ac.ir
194.225.63.165  remote165.tums.ac.ir
194.225.63.166  remote166.tums.ac.ir
194.225.63.167  remote167.tums.ac.ir
194.225.63.168  remote168.tums.ac.ir
194.225.63.169  remote169.tums.ac.ir
194.225.63.170  remote170.tums.ac.ir
194.225.63.171  remote171.tums.ac.ir
194.225.63.172  remote172.tums.ac.ir
194.225.63.173  remote173.tums.ac.ir
194.225.63.174  remote174.tums.ac.ir
194.225.63.175  remote175.tums.ac.ir
194.225.63.176  remote176.tums.ac.ir
194.225.63.177  remote177.tums.ac.ir
194.225.63.178  remote178.tums.ac.ir
194.225.63.179  remote179.tums.ac.ir
194.225.63.180  remote180.tums.ac.ir
194.225.63.181  remote181.tums.ac.ir
194.225.63.182  remote182.tums.ac.ir
194.225.63.183  remote183.tums.ac.ir
194.225.63.184  remote184.tums.ac.ir
194.225.63.185  remote185.tums.ac.ir
194.225.63.186  remote186.tums.ac.ir
194.225.63.187  remote187.tums.ac.ir
194.225.63.188  remote188.tums.ac.ir
194.225.63.189  remote189.tums.ac.ir
194.225.63.190  remote190.tums.ac.ir
194.225.63.191  remote191.tums.ac.ir
194.225.63.192  remote192.tums.ac.ir
194.225.63.193  remote193.tums.ac.ir
194.225.63.194  remote194.tums.ac.ir
194.225.63.195  remote195.tums.ac.ir
194.225.63.196  remote196.tums.ac.ir
194.225.63.197  remote197.tums.ac.ir
194.225.63.198  remote198.tums.ac.ir
194.225.63.199  remote199.tums.ac.ir
194.225.63.200  remote200.tums.ac.ir
194.225.63.201  remote201.tums.ac.ir
194.225.63.202  remote202.tums.ac.ir
194.225.63.203  remote203.tums.ac.ir
194.225.63.204  remote204.tums.ac.ir
194.225.63.205  remote205.tums.ac.ir
194.225.63.206  remote206.tums.ac.ir
194.225.63.207  remote207.tums.ac.ir
194.225.63.208  remote208.tums.ac.ir
194.225.63.209  remote209.tums.ac.ir
194.225.63.210  remote210.tums.ac.ir
194.225.63.211  remote211.tums.ac.ir
194.225.63.212  remote212.tums.ac.ir
194.225.63.213  remote213.tums.ac.ir
194.225.63.214  remote214.tums.ac.ir
194.225.63.215  remote215.tums.ac.ir
194.225.63.216  remote216.tums.ac.ir
194.225.63.217  remote217.tums.ac.ir
194.225.63.218  remote218.tums.ac.ir
194.225.63.219  remote219.tums.ac.ir
194.225.63.220  remote220.tums.ac.ir
194.225.63.221  remote221.tums.ac.ir
194.225.63.222  remote222.tums.ac.ir
194.225.63.223  remote223.tums.ac.ir
194.225.63.224  remote224.tums.ac.ir
194.225.63.225  remote225.tums.ac.ir
194.225.63.226  remote226.tums.ac.ir
194.225.63.227  remote227.tums.ac.ir
194.225.63.228  remote228.tums.ac.ir
194.225.63.229  remote229.tums.ac.ir
194.225.63.230  remote230.tums.ac.ir
194.225.63.231  remote231.tums.ac.ir
194.225.63.232  remote232.tums.ac.ir
194.225.63.233  remote233.tums.ac.ir
194.225.63.234  remote234.tums.ac.ir
194.225.63.235  remote235.tums.ac.ir
194.225.63.236  remote236.tums.ac.ir
194.225.63.237  remote237.tums.ac.ir
194.225.63.238  remote238.tums.ac.ir
194.225.63.239  remote239.tums.ac.ir
194.225.63.240  remote240.tums.ac.ir
194.225.63.241  remote241.tums.ac.ir
194.225.63.242  remote242.tums.ac.ir
194.225.63.243  remote243.tums.ac.ir
194.225.63.244  remote244.tums.ac.ir
194.225.63.245  remote245.tums.ac.ir
194.225.63.246  remote246.tums.ac.ir
194.225.63.247  remote247.tums.ac.ir
194.225.63.248  remote248.tums.ac.ir
194.225.63.249  remote249.tums.ac.ir
194.225.63.250  remote250.tums.ac.ir
194.225.63.251  remote251.tums.ac.ir
194.225.63.252  remote252.tums.ac.ir
194.225.63.253  remote253.tums.ac.ir
194.225.63.254  remote254.tums.ac.ir
194.225.63.255  remote255.tums.ac.ir
194.225.68.7  webserver.ino.ipm.ac.ir
194.225.68.66  ce1.particles.ipm.ac.ir
194.225.68.67  wn1.particles.ipm.ac.ir
194.225.68.68  wn2.particles.ipm.ac.ir
194.225.68.70  wn4.particles.ipm.ac.ir
194.225.68.71  wn5.particles.ipm.ac.ir
194.225.68.72  wn6.particles.ipm.ac.ir
194.225.68.78  ce1esx.ipm.ac.ir
194.225.68.79  wmsesx.ipm.ac.ir
194.225.68.130  grid01.ipm.ac.ir
194.225.68.131  grid02.ipm.ac.ir
194.225.68.133  grid04.ipm.ac.ir
194.225.68.134  grid05.ipm.ac.ir
194.225.68.135  grid06.ipm.ac.ir
194.225.68.136  grid07.ipm.ac.ir
194.225.68.137  voms.ipm.ac.ir
194.225.68.138  wms.ipm.ac.ir
194.225.68.139  ui.ipm.ac.ir
194.225.68.140  top-bdii.ipm.ac.ir
194.225.68.142  rgma.ipm.ac.ir
194.225.68.143  lfc.ipm.ac.ir
194.225.68.144  ce1.ipm.ac.ir
194.225.68.145  mon-box.ipm.ac.ir
194.225.68.147  se1.ipm.ac.ir
194.225.68.148  grid19.ipm.ac.ir
194.225.68.149  grid20.ipm.ac.ir
194.225.68.150  grid21.ipm.ac.ir
194.225.68.151  grid22.ipm.ac.ir
194.225.68.152  grid23.ipm.ac.ir
194.225.68.153  grid24.ipm.ac.ir
194.225.68.154  grid25.ipm.ac.ir
194.225.68.155  grid26.ipm.ac.ir
194.225.68.156  grid27.ipm.ac.ir
194.225.68.157  grid28.ipm.ac.ir
194.225.68.158  grid29.ipm.ac.ir
194.225.68.159  grid30.ipm.ac.ir
194.225.68.160  grid31.ipm.ac.ir
194.225.68.161  grid32.ipm.ac.ir
194.225.68.171  bugzilla.gcg.ipm.ac.ir
194.225.68.172  mon.gcg.ipm.ac.ir
194.225.68.211  ce1.astro.ipm.ac.ir
194.225.70.0  client.nic.ir
194.225.70.1  client.nic.ir
194.225.70.3  client.nic.ir
194.225.70.5  client.nic.ir
194.225.70.6  client.nic.ir
194.225.70.8  client.nic.ir
194.225.70.10  client.nic.ir
194.225.70.11  client.nic.ir
194.225.70.13  client.nic.ir
194.225.70.14  client.nic.ir
194.225.70.15  client.nic.ir
194.225.70.16  client.nic.ir
194.225.70.19  client.nic.ir
194.225.70.20  client.nic.ir
194.225.70.22  client.nic.ir
194.225.70.23  client.nic.ir
194.225.70.24  client.nic.ir
194.225.70.26  client.nic.ir
194.225.70.27  client.nic.ir
194.225.70.28  client.nic.ir
194.225.70.29  client.nic.ir
194.225.70.30  client.nic.ir
194.225.70.31  client.nic.ir
194.225.70.32  client.nic.ir
194.225.70.33  client.nic.ir
194.225.70.34  client.nic.ir
194.225.70.35  client.nic.ir
194.225.70.36  client.nic.ir
194.225.70.38  client.nic.ir
194.225.70.39  client.nic.ir
194.225.70.40  client.nic.ir
194.225.70.41  client.nic.ir
194.225.70.42  client.nic.ir
194.225.70.43  client.nic.ir
194.225.70.46  client.nic.ir
194.225.70.47  client.nic.ir
194.225.70.48  client.nic.ir
194.225.70.49  client.nic.ir
194.225.70.50  client.nic.ir
194.225.70.51  client.nic.ir
194.225.70.52  client.nic.ir
194.225.70.53  client.nic.ir
194.225.70.54  client.nic.ir
194.225.70.55  client.nic.ir
194.225.70.56  client.nic.ir
194.225.70.57  client.nic.ir
194.225.70.58  client.nic.ir
194.225.70.59  client.nic.ir
194.225.70.60  client.nic.ir
194.225.70.62  client.nic.ir
194.225.70.63  client.nic.ir
194.225.70.64  client.nic.ir
194.225.70.65  client.nic.ir
194.225.70.66  client.nic.ir
194.225.70.67  client.nic.ir
194.225.70.69  client.nic.ir
194.225.70.70  client.nic.ir
194.225.70.71  client.nic.ir
194.225.70.72  smtp.irnic.ir
194.225.70.73  client.nic.ir
194.225.70.74  client.nic.ir
194.225.70.75  client.nic.ir
194.225.70.76  client.nic.ir
194.225.70.77  client.nic.ir
194.225.70.78  client.nic.ir
194.225.70.80  client.nic.ir
194.225.70.81  client.nic.ir
194.225.70.82  client.nic.ir
194.225.70.83  ns1.nic.ir
194.225.70.84  persia.nic.ir
194.225.70.85  client.nic.ir
194.225.70.86  client.nic.ir
194.225.70.87  client.nic.ir
194.225.70.88  client.nic.ir
194.225.70.89  ns.nic.ir
194.225.70.90  client.nic.ir
194.225.70.91  client.nic.ir
194.225.70.92  client.nic.ir
194.225.70.94  client.nic.ir
194.225.70.95  www.iranet.ir
194.225.70.96  client.nic.ir
194.225.70.98  client.nic.ir
194.225.70.99  client.nic.ir
194.225.70.100  client.nic.ir
194.225.70.102  client.nic.ir
194.225.70.103  client.nic.ir
194.225.70.104  client.nic.ir
194.225.70.105  client.nic.ir
194.225.70.106  client.nic.ir
194.225.70.107  client.nic.ir
194.225.70.108  client.nic.ir
194.225.70.109  client.nic.ir
194.225.70.110  client.nic.ir
194.225.70.111  client.nic.ir
194.225.70.112  client.nic.ir
194.225.70.114  client.nic.ir
194.225.70.115  client.nic.ir
194.225.70.116  client.nic.ir
194.225.70.117  client.nic.ir
194.225.70.118  client.nic.ir
194.225.70.119  client.nic.ir
194.225.70.120  client.nic.ir
194.225.70.121  client.nic.ir
194.225.70.122  client.nic.ir
194.225.70.123  client.nic.ir
194.225.70.124  client.nic.ir
194.225.70.125  client.nic.ir
194.225.70.126  client.nic.ir
194.225.70.129  client.nic.ir
194.225.70.130  client.nic.ir
194.225.70.131  client.nic.ir
194.225.70.132  client.nic.ir
194.225.70.133  client.nic.ir
194.225.70.134  client.nic.ir
194.225.70.135  client.nic.ir
194.225.70.136  client.nic.ir
194.225.70.137  client.nic.ir
194.225.70.138  client.nic.ir
194.225.70.139  client.nic.ir
194.225.70.140  client.nic.ir
194.225.70.142  client.nic.ir
194.225.70.143  client.nic.ir
194.225.70.144  client.nic.ir
194.225.70.145  client.nic.ir
194.225.70.146  client.nic.ir
194.225.70.147  client.nic.ir
194.225.70.148  client.nic.ir
194.225.70.150  client.nic.ir
194.225.70.151  client.nic.ir
194.225.70.152  client.nic.ir
194.225.70.153  client.nic.ir
194.225.70.154  client.nic.ir
194.225.70.155  client.nic.ir
194.225.70.156  client.nic.ir
194.225.70.157  client.nic.ir
194.225.70.158  client.nic.ir
194.225.70.159  client.nic.ir
194.225.70.160  client.nic.ir
194.225.70.161  client.nic.ir
194.225.70.162  client.nic.ir
194.225.70.163  client.nic.ir
194.225.70.164  client.nic.ir
194.225.70.165  client.nic.ir
194.225.70.166  client.nic.ir
194.225.70.167  client.nic.ir
194.225.70.168  client.nic.ir
194.225.70.169  client.nic.ir
194.225.70.170  client.nic.ir
194.225.70.171  client.nic.ir
194.225.70.172  client.nic.ir
194.225.70.173  client.nic.ir
194.225.70.174  client.nic.ir
194.225.70.175  client.nic.ir
194.225.70.176  client.nic.ir
194.225.70.177  client.nic.ir
194.225.70.178  client.nic.ir
194.225.70.179  client.nic.ir
194.225.70.180  client.nic.ir
194.225.70.181  shahshah.nic.ir
194.225.70.182  client.nic.ir
194.225.70.183  amir.nic.ir
194.225.70.184  client.nic.ir
194.225.70.185  client.nic.ir
194.225.70.186  client.nic.ir
194.225.70.188  client.nic.ir
194.225.70.189  client.nic.ir
194.225.70.190  didehban.nic.ir
194.225.70.191  client.nic.ir
194.225.70.192  client.nic.ir
194.225.70.196  client.nic.ir
194.225.70.197  client.nic.ir
194.225.70.198  client.nic.ir
194.225.70.199  client.nic.ir
194.225.70.200  client.nic.ir
194.225.70.204  client.nic.ir
194.225.70.206  client.nic.ir
194.225.70.207  client.nic.ir
194.225.70.208  client.nic.ir
194.225.70.209  client.nic.ir
194.225.70.210  client.nic.ir
194.225.70.211  client.nic.ir
194.225.70.213  client.nic.ir
194.225.70.214  client.nic.ir
194.225.70.216  client.nic.ir
194.225.70.217  client.nic.ir
194.225.70.218  client.nic.ir
194.225.70.219  client.nic.ir
194.225.70.220  client.nic.ir
194.225.70.221  client.nic.ir
194.225.70.222  client.nic.ir
194.225.70.223  client.nic.ir
194.225.70.224  client.nic.ir
194.225.70.226  client.nic.ir
194.225.70.227  client.nic.ir
194.225.70.228  client.nic.ir
194.225.70.229  client.nic.ir
194.225.70.230  client.nic.ir
194.225.70.232  client.nic.ir
194.225.70.234  client.nic.ir
194.225.70.236  client.nic.ir
194.225.70.237  client.nic.ir
194.225.70.238  client.nic.ir
194.225.70.239  client.nic.ir
194.225.70.240  client.nic.ir
194.225.70.241  client.nic.ir
194.225.70.242  client.nic.ir
194.225.70.243  client.nic.ir
194.225.70.244  mini.nic.ir
194.225.70.245  client.nic.ir
194.225.70.246  client.nic.ir
194.225.70.247  client.nic.ir
194.225.70.248  client.nic.ir
194.225.70.249  client.nic.ir
194.225.70.250  client.nic.ir
194.225.70.251  client.nic.ir
194.225.70.252  client.nic.ir
194.225.70.253  client.nic.ir
194.225.70.254  client.nic.ir
194.225.70.255  client.nic.ir
194.225.71.1  webhostgate.iranet.ir
194.225.71.6  webhostingmail.iranet.ir
194.225.71.9  nshost.iranet.ir
194.225.71.66  theoryback.ipm.ac.ir
194.225.71.67  physics.ipm.ac.ir
194.225.72.1  ipm-gate.iranet.ir
194.225.72.14  estekylab.scs.ipm.ac.ir
194.225.72.130  www.ipm.ir
194.225.72.132  math.ipm.ac.ir
194.225.73.1  iranet-gate.iranet.ir
194.225.73.4  local.iranet.ir
194.225.73.15  izadi.iranet.ir
194.225.73.25  qmailt.iranet.ir
194.225.73.106  sms.iranet.ir
194.225.73.134  chapar.iranet.ir
194.225.73.135  spark.iranet.ir
194.225.73.137  ehsanmail.iranet.ir
194.225.73.138  voip.iranet.ir
194.225.73.140  aria.iranet.ir
194.225.73.141  persia.iranet.ir
194.225.73.145  iranetworks.iranet.ir
194.225.73.149  linuxbackup.iranet.ir
194.225.73.151  ns.iranet.ir
194.225.73.153  syslog.iranet.ir
194.225.73.154  mailtst.iranet.ir
194.225.73.156  theory.ipm.ac.ir
194.225.73.156  mail.ipm.ir
194.225.73.156  mail.acnet.ir
194.225.73.156  mail.iranet.ir
194.225.73.161  mailbackup.ipm.ir
194.225.73.163  support.iranet.ir
194.225.73.166  zimbra.iranet.ir
194.225.73.178  irangrid.ipm.ir
194.225.73.180  library.ipm.ac.ir
194.225.73.180  philosophy.ipm.ac.ir
194.225.73.180  www.ipm.ir
194.225.73.188  cagrid.ipm.ac.ir
194.225.73.189  irgridca.ipm.ac.ir
194.225.73.251  faxgateway.iranet.ir
194.225.73.253  Dial-gate2.iranet.ir
194.225.73.254  Dial-gate1.iranet.ir
194.225.74.1  ipm-gateway-c3750.iranet.ir
194.225.74.10  nanocluster-1.ipm.ac.ir
194.225.74.13  nanonetwork.ipm.ac.ir
194.225.74.19  ce1.nano.ipm.ac.ir
194.225.74.20  se1.nano.ipm.ac.ir
194.225.74.21  ui1.nano.ipm.ac.ir
194.225.74.161  grid01.ipm.ac.ir
194.225.74.162  ce2.particles.ipm.ac.ir
194.225.74.163  grid03.ipm.ac.ir
194.225.74.164  grid04.ipm.ac.ir
194.225.74.165  se1.particles.ipm.ac.ir
194.225.74.166  cagrid.ipm.ac.ir
194.225.74.167  grid07.ipm.ac.ir
194.225.74.168  grid08.ipm.ac.ir
194.225.74.169  grid09.ipm.ac.ir
194.225.74.170  grid10.ipm.ac.ir
194.225.74.171  grid11.ipm.ac.ir
194.225.74.172  grid12.ipm.ac.ir
194.225.74.173  grid13.ipm.ac.ir
194.225.74.174  grid14.ipm.ac.ir
194.225.74.175  grid15.ipm.ac.ir
194.225.74.176  grid16.ipm.ac.ir
194.225.74.177  grid17.ipm.ac.ir
194.225.74.178  grid18.ipm.ac.ir
194.225.74.179  grid19.ipm.ac.ir
194.225.74.180  grid20.ipm.ac.ir
194.225.74.181  grid21.ipm.ac.ir
194.225.74.182  grid22.ipm.ac.ir
194.225.74.183  grid23.ipm.ac.ir
194.225.74.184  grid24.ipm.ac.ir
194.225.74.185  grid25.ipm.ac.ir
194.225.74.186  grid26.ipm.ac.ir
194.225.74.187  grid27.ipm.ac.ir
194.225.74.188  grid28.ipm.ac.ir
194.225.74.189  grid29.ipm.ac.ir
194.225.74.190  grid30.ipm.ac.ir
194.225.74.200  rpms.ipm.ac.ir
194.225.74.254  ipm-gateway-c3750.iranet.ir
194.225.79.5  router3.sums.ac.ir
194.225.89.73  mx1.namvaran.com
194.225.91.3  a3.tums.ac.ir
194.225.91.4  a4.tums.ac.ir
194.225.91.5  a5.tums.ac.ir
194.225.91.6  a6.tums.ac.ir
194.225.91.7  a7.tums.ac.ir
194.225.91.8  a8.tums.ac.ir
194.225.91.9  a9.tums.ac.ir
194.225.91.10  a10.tums.ac.ir
194.225.91.11  a11.tums.ac.ir
194.225.91.12  a12.tums.ac.ir
194.225.91.13  a13.tums.ac.ir
194.225.91.14  a14.tums.ac.ir
194.225.91.15  a15.tums.ac.ir
194.225.91.16  a16.tums.ac.ir
194.225.91.17  a17.tums.ac.ir
194.225.91.18  a18.tums.ac.ir
194.225.91.19  a19.tums.ac.ir
194.225.91.20  a20.tums.ac.ir
194.225.91.21  a21.tums.ac.ir
194.225.91.22  a22.tums.ac.ir
194.225.91.23  a23.tums.ac.ir
194.225.91.24  a24.tums.ac.ir
194.225.91.25  a25.tums.ac.ir
194.225.91.26  a26.tums.ac.ir
194.225.91.27  a27.tums.ac.ir
194.225.91.28  a28.tums.ac.ir
194.225.91.29  a29.tums.ac.ir
194.225.91.30  a30.tums.ac.ir
194.225.91.31  a31.tums.ac.ir
194.225.91.32  a32.tums.ac.ir
194.225.91.33  dalir.tums.ac.ir
194.225.91.34  razavi.tums.ac.ir
194.225.91.35  a35.tums.ac.ir
194.225.91.36  razi.tums.ac.ir
194.225.91.37  a37.tums.ac.ir
194.225.91.38  a38.tums.ac.ir
194.225.91.39  a39.tums.ac.ir
194.225.91.40  a40.tums.ac.ir
194.225.91.44  proxy.tums.ac.ir
194.225.91.44  vakil.tums.ac.ir
194.225.91.45  razi2.tums.ac.ir
194.225.91.45  a45.tums.ac.ir
194.225.91.46  tums.ac.ir
194.225.91.46  mail.tums.ac.ir
194.225.91.46  sina.tums.ac.ir
194.225.91.47  a47.tums.ac.ir
194.225.91.50  a50.tums.ac.ir
194.225.91.51  a51.tums.ac.ir
194.225.91.52  a52.tums.ac.ir
194.225.91.53  a53.tums.ac.ir
194.225.91.54  a54.tums.ac.ir
194.225.91.55  a55.tums.ac.ir
194.225.91.56  a56.tums.ac.ir
194.225.91.57  a57.tums.ac.ir
194.225.91.58  a58.tums.ac.ir
194.225.91.59  a59.tums.ac.ir
194.225.91.60  a60.tums.ac.ir
194.225.91.61  a61.tums.ac.ir
194.225.91.62  a62.tums.ac.ir
194.225.91.63  a63.tums.ac.ir
194.225.91.64  a64.tums.ac.ir
194.225.91.65  ghodsi.tums.ac.ir
194.225.91.67  a67.tums.ac.ir
194.225.91.70  a70.tums.ac.ir
194.225.91.71  a71.tums.ac.ir
194.225.91.73  a73.tums.ac.ir
194.225.91.75  a75.tums.ac.ir
194.225.91.76  a76.tums.ac.ir
194.225.91.77  a77.tums.ac.ir
194.225.91.78  cache.tums.ac.ir
194.225.91.79  a79.tums.ac.ir
194.225.91.80  a80.tums.ac.ir
194.225.91.81  a81.tums.ac.ir
194.225.91.82  a82.tums.ac.ir
194.225.91.83  a83.tums.ac.ir
194.225.91.84  a84.tums.ac.ir
194.225.91.85  a85.tums.ac.ir
194.225.91.86  a86.tums.ac.ir
194.225.91.87  a87.tums.ac.ir
194.225.91.88  a88.tums.ac.ir
194.225.91.89  a89.tums.ac.ir
194.225.91.90  a90.tums.ac.ir
194.225.91.91  a91.tums.ac.ir
194.225.91.92  a92.tums.ac.ir
194.225.91.93  a93.tums.ac.ir
194.225.91.94  a94.tums.ac.ir
194.225.91.95  a95.tums.ac.ir
194.225.91.96  a96.tums.ac.ir
194.225.91.97  a97.tums.ac.ir
194.225.91.98  a98.tums.ac.ir
194.225.91.99  a99.tums.ac.ir
194.225.91.100  a100.tums.ac.ir
194.225.91.226  a226.tums.ac.ir
194.225.91.227  a227.tums.ac.ir
194.225.91.228  a228.tums.ac.ir
194.225.91.229  a229.tums.ac.ir
194.225.91.230  a230.tums.ac.ir
194.225.91.231  a231.tums.ac.ir
194.225.91.232  a232.tums.ac.ir
194.225.91.233  a233.tums.ac.ir
194.225.91.234  a234.tums.ac.ir
194.225.91.235  a235.tums.ac.ir
194.225.91.236  a236.tums.ac.ir
194.225.91.237  a237.tums.ac.ir
194.225.91.238  a238.tums.ac.ir
194.225.91.239  a239.tums.ac.ir
194.225.91.240  a240.tums.ac.ir
194.225.91.241  a241.tums.ac.ir
194.225.91.242  a242.tums.ac.ir
194.225.91.243  a243.tums.ac.ir
194.225.91.244  a244.tums.ac.ir
194.225.91.245  a245.tums.ac.ir
194.225.91.246  a246.tums.ac.ir
194.225.91.247  a247.tums.ac.ir
194.225.91.248  a248.tums.ac.ir
194.225.91.249  a249.tums.ac.ir
194.225.91.250  a250.tums.ac.ir
194.225.91.251  a251.tums.ac.ir
194.225.91.252  a252.tums.ac.ir
194.225.91.253  a253.tums.ac.ir
194.225.91.254  a254.tums.ac.ir
194.225.93.2  ns2.araku.ac.ir
194.225.93.3  ns4.araku.ac.ir
194.225.93.3  ns1.araku.ac.ir
194.225.95.4  ns1.kashanu.ac.ir
194.225.95.7  grad.kashanu.ac.ir
194.225.95.8  mail.kashanu.ac.ir
194.225.101.1  r1.iranicp.net
194.225.101.2  r2.iranicp.net
194.225.101.3  r3.iranicp.net
194.225.101.4  r4.iranicp.net
194.225.101.10  ns.parscyberian.com
194.225.101.13  shayesteh.parscyberian.com
194.225.101.65  router1.tco.ac.ir
194.225.101.66  peik.tco.ac.ir
194.225.101.74  dialup.tco.ac.ir
194.225.101.97  hamoon.tco.ac.ir
194.225.101.98  hesn1.tco.ac.ir
194.225.101.99  hesn2.tco.ac.ir
194.225.101.100  payam.tco.ac.ir
194.225.101.101  fajr1.tco.ac.ir
194.225.101.110  swp.tco.ir
194.225.107.1  router1.tse.or.ir
194.225.107.2  router2.tse.or.ir
194.225.107.3  router3.tse.or.ir
194.225.107.4  router4.tse.or.ir
194.225.107.16  bourse.tse.ir
194.225.107.17  payam2.tse.ir
194.225.107.18  wap.tse.or.ir
194.225.107.24  mailsrv.tse.ir
194.225.107.26  ftp.tse.or.ir
194.225.107.31  proxym.tse.ir
194.225.107.31  proxym
194.225.122.161  ns3.bank-maskan.net
194.225.122.162  ns4.bank-maskan.net
194.225.122.164  mail.bank-maskan.ir
194.225.122.164  mail.bank-maskan.org
194.225.128.22  nader.um.ac.ir
194.225.128.200  cuts2.um.ac.ir
194.225.147.1  gateway.insf.org
194.225.147.6  office.insf.org
194.225.147.11  insf.org
194.225.147.13  mail.insf.org
194.225.147.13  serv2.insf.org
194.225.150.2  ge-2-0.nia-ro-150-2.ipm.srv-2.iranet.ir
194.225.150.3  ge-0-1.nia-ro-150-3.ipm.srv-3.iranet.ir
194.225.150.5  fe-0-0.ut-ro-150-5.ipm.srv-5.iranet.ir
194.225.150.10  po-1.nia-sw-150-10.ipm.core-1.iranet.ir
194.225.150.20  po-1.nia-sw-150-20.ipm.edge-2.iranet.ir
194.225.151.9  ge-1-2.lct-ro-151-9.ipm.edge-1.iranet.ir
194.225.220.66  tums.ac.ir
194.225.220.66  www.tums.ac.ir
194.225.220.67  kurc.tums.ac.ir
194.225.220.67  smrc.ir
194.225.220.67  rehab.tums.ac.ir
194.225.220.67  active.tums.ac.ir
194.225.220.67  rcstim.tums.ac.ir
194.225.220.67  consent.tums.ac.ir
194.225.220.67  iranMHS.tums.ac.ir
194.225.220.67  metrics.tums.ac.ir
194.225.220.67  iroevent.tums.ac.ir
194.225.220.67  cancerinstitute.tums.ac.ir
194.225.220.67  er.tums.ac.ir
194.225.220.67  sw.tums.ac.ir
194.225.220.67  edc.tums.ac.ir
194.225.220.67  erc.tums.ac.ir
194.225.220.67  hic.tums.ac.ir
194.225.220.67  iro.tums.ac.ir
194.225.220.67  isp.tums.ac.ir
194.225.220.67  www.smrc.ir
194.225.220.67  ctrc.tums.ac.ir
194.225.220.67  emrc.tums.ac.ir
194.225.220.67  imec.tums.ac.ir
194.225.220.68  aram.tums.ac.ir
194.225.222.15  ehrissues.tums.ac.ir
194.225.222.17  ehrbi.tums.ac.ir
194.225.222.19  ijaai.tums.ac.ir
194.225.222.19  jhehp.tums.ac.ir
194.225.222.19  ijehse.tums.ac.ir
194.225.222.19  ijm.tums.ac.ir
194.225.222.19  ijp.tums.ac.ir
194.225.222.19  jdt.tums.ac.ir
194.225.222.19  kjp.tums.ac.ir
194.225.222.19  xyz.tums.ac.ir
194.225.222.19  acta.tums.ac.ir
194.225.222.19  daru.tums.ac.ir
194.225.222.19  ijad.tums.ac.ir
194.225.222.19  ijho.tums.ac.ir
194.225.222.19  ijoh.tums.ac.ir
194.225.222.19  ijpa.tums.ac.ir
194.225.222.19  ijps.tums.ac.ir
194.225.222.19  jfrh.tums.ac.ir
194.225.222.19  jppm.tums.ac.ir
194.225.222.19  jrcm.tums.ac.ir
194.225.222.19  jthc.tums.ac.ir
194.225.222.19  mail.xyz.tums.ac.ir
194.225.222.19  xyz2.tums.ac.ir
194.225.222.19  xyz3.tums.ac.ir
194.225.222.19  asjsm.tums.ac.ir
194.225.222.23  kjp2.tums.ac.ir
194.225.222.104  mx5.tums.ac.ir
194.225.228.4  jupitr.iust.ac.ir
194.225.228.5  ns.iust.ac.ir
194.225.230.66  mxgate.iust.ac.ir
194.225.230.67  mx1.iust.ac.ir
194.225.230.68  webmail.iust.ac.ir
194.225.230.75  mail.iust.ac.ir
194.225.230.91  mail.d-iust.ac.ir
194.225.234.130  sabalan.iust.ac.ir
194.225.234.131  binalood.iust.ac.ir
194.225.234.170  sahand.iust.ac.ir
194.225.236.84  eeprofs.iust.ac.ir
194.225.236.209  ee.iust.ac.ir
194.225.236.210  eefs.iust.ac.ir
194.225.236.217  ieee.iust.ac.ir
194.225.236.245  crypto.iust.ac.ir
194.225.236.247  pdresearchgroup.ir
194.225.237.140  dnp-srv.railway.iust.ac.ir
194.225.239.1  router1.iust.ac.ir
194.225.240.1  gw.iritco.net
194.225.240.2  ipm-link.iritco.net
194.225.240.25  gw.iritco.net
194.225.240.26  wf.iritco.net
194.225.240.33  gw.iritco.net
194.225.240.34  fw.iritco.net
194.225.240.35  sp.iritco.net
194.225.240.38  cs.iritco.net
194.225.240.41  cs.iritco.net
194.225.240.42  ds.iritco.net
194.225.240.43  sp.iritco.net
194.225.240.50  cch.iritco.net
194.225.241.1  cs.iritco.net
194.225.241.10  ns.iritco.com
194.225.241.11  mail.iritco.com
194.225.241.12  irserv3.iritco.com
194.225.241.13  web.iritco.com
194.225.241.33  cs.iritco.net
194.225.241.34  vpn.iritco.net
194.225.241.35  sw-13.iritco.net
194.225.241.37  sw-11.iritco.net
194.225.241.38  sw-12.iritco.net
194.225.241.39  rtr-2.iritco.net
194.225.241.65  cs.iritco.net
194.225.241.121  m.iritco.net
194.225.243.1  sw11.iritco.net
194.225.243.97  sw13.iritco.net
194.225.243.113  sw13.iritco.net
194.225.243.129  cs.iritco.net
194.225.243.188  mail.nlai.ir
194.225.243.225  cs.iritco.net
194.225.243.241  sw13.iritco.net
194.225.244.1  cs.iritco.net
194.225.244.33  cs.iritco.net
194.225.244.49  cs.iritco.net
